longitude,latitude,altitude,iteration
44.9574,-1.16006,25.13542938232422,12.0
44.9574,-1.15895,23.45978164672852,12.0
44.9574,-1.15785,26.01496124267578,12.0
44.9574,-1.15674,30.22208595275879,12.0
44.9574,-1.15563,29.644012451171875,12.0
44.9574,-1.15452,25.716215133666992,12.0
44.9574,-1.15342,26.513330459594727,12.0
44.9574,-1.15231,26.448827743530277,12.0
44.9574,-1.1512,26.06050491333008,12.0
44.9574,-1.1501,24.726694107055664,12.0
44.9574,-1.14899,24.55270195007324,12.0
44.9574,-1.14788,26.19272994995117,12.0
44.9574,-1.14677,33.77336120605469,12.0
44.9574,-1.14567,38.87897491455078,12.0
44.9574,-1.14456,31.410890579223636,12.0
44.9574,-1.14345,22.490312576293945,12.0
44.9574,-1.14234,22.59993553161621,12.0
44.9574,-1.14124,24.27167510986328,12.0
44.9574,-1.14013,23.18896102905273,12.0
44.9574,-1.13902,22.71320343017578,12.0
44.9574,-1.13792,23.540536880493164,12.0
44.9574,-1.13681,22.37285614013672,12.0
44.9574,-1.1357,21.99532699584961,12.0
44.9574,-1.13459,21.198347091674805,12.0
44.9574,-1.13349,20.694276809692383,12.0
44.9574,-1.13238,19.136463165283203,12.0
44.9574,-1.13127,10.86687183380127,12.0
44.9574,-1.13016,10.0,12.0
44.9574,-1.12906,10.20574188232422,12.0
44.9574,-1.12795,10.0,12.0
44.9574,-1.12684,10.0,12.0
44.9574,-1.12574,10.0,12.0
44.9574,-1.12463,10.0,12.0
44.9574,-1.12352,10.0,12.0
44.9574,-1.12241,10.0,12.0
44.9574,-1.12131,10.0,12.0
44.9574,-1.1202,10.0,12.0
44.9574,-1.11909,10.0,12.0
44.9574,-1.11798,10.0,12.0
44.9574,-1.11688,10.0,12.0
44.9574,-1.11577,10.0,12.0
44.9574,-1.11466,10.0,13.0
44.9574,-1.11356,10.0,13.0
44.9574,-1.11245,10.0,13.0
44.9574,-1.11134,10.0,13.0
44.9574,-1.11023,10.0,13.0
44.9574,-1.10913,10.0,13.0
44.9574,-1.10802,10.0,13.0
44.9574,-1.10691,10.0,13.0
44.9574,-1.1058,10.0,13.0
44.9574,-1.1047,10.0,13.0
44.9574,-1.10359,10.0,13.0
44.9574,-1.10248,10.0,13.0
44.9574,-1.10138,10.0,13.0
44.9574,-1.10027,11.817827224731444,13.0
44.9574,-1.09916,10.01220989227295,13.0
44.9574,-1.09805,10.0,13.0
44.9574,-1.09695,11.837175369262695,13.0
44.9574,-1.09584,14.91381549835205,13.0
44.9574,-1.09473,15.144247055053713,13.0
44.9574,-1.09362,14.783687591552734,13.0
44.9574,-1.09252,14.920747756958008,13.0
44.9574,-1.09141,16.319286346435547,13.0
44.9574,-1.0903,15.056349754333496,13.0
44.9574,-1.0892,13.285167694091797,13.0
44.9574,-1.08809,12.921549797058104,13.0
44.9574,-1.08698,16.04850959777832,13.0
44.9574,-1.08587,14.562031745910645,13.0
44.9574,-1.08477,14.732975959777832,13.0
44.9574,-1.08366,18.920602798461918,13.0
44.9574,-1.08255,24.174020767211918,13.0
44.9574,-1.08144,24.49579620361328,13.0
44.9574,-1.08034,21.63153076171875,13.0
44.9574,-1.07923,18.27692604064941,13.0
44.9574,-1.07812,17.46956443786621,13.0
44.9574,-1.07702,18.348438262939453,13.0
44.9574,-1.07591,19.080713272094727,13.0
44.9574,-1.0748,18.63746833801269,13.0
44.9574,-1.07369,17.471818923950195,13.0
44.9574,-1.07259,18.93017578125,13.0
44.9574,-1.07148,20.82819175720215,13.0
44.9574,-1.07037,19.07720184326172,13.0
44.9574,-1.06926,17.361955642700195,13.0
44.9574,-1.06816,17.628122329711914,13.0
44.9574,-1.06705,18.75616836547852,13.0
44.9574,-1.06594,19.291635513305664,13.0
44.9574,-1.06483,18.436546325683597,13.0
44.9574,-1.06373,17.97815704345703,13.0
44.9574,-1.06262,18.36681365966797,13.0
44.9574,-1.06151,19.538963317871094,13.0
44.9574,-1.06041,21.82434844970703,13.0
44.9574,-1.0593,22.509862899780277,13.0
44.9574,-1.05819,21.1839656829834,13.0
44.9574,-1.05708,19.45852851867676,13.0
44.9574,-1.05598,18.930591583251957,13.0
44.9574,-1.05487,19.495309829711918,13.0
44.9574,-1.05376,20.774974822998047,13.0
44.9574,-1.05265,21.65654945373535,13.0
44.9574,-1.05155,22.339330673217773,13.0
44.9574,-1.05044,22.2846794128418,13.0
44.9574,-1.04933,22.488168716430664,13.0
44.9574,-1.04823,22.667211532592773,13.0
44.9574,-1.04712,22.26760673522949,13.0
44.9574,-1.04601,21.5782527923584,13.0
44.9574,-1.0449,21.6449031829834,13.0
44.9574,-1.0438,21.519481658935547,13.0
44.9574,-1.04269,21.603429794311523,13.0
44.9574,-1.04158,22.355342864990234,13.0
44.9574,-1.04047,21.922138214111328,13.0
44.9574,-1.03937,21.769554138183597,13.0
44.9574,-1.03826,21.578493118286133,13.0
44.9574,-1.03715,21.80215072631836,13.0
44.9574,-1.03605,22.2540283203125,13.0
44.9574,-1.03494,23.403076171875,13.0
44.9574,-1.03383,25.486865997314453,13.0
44.9574,-1.03272,27.3420352935791,13.0
44.9574,-1.03162,29.30605125427246,13.0
44.9574,-1.03051,29.46693420410156,13.0
44.9574,-1.0294,26.487871170043945,13.0
44.9574,-1.02829,27.70686149597168,13.0
44.9574,-1.02719,27.637603759765625,13.0
44.9574,-1.02608,26.240087509155277,13.0
44.9574,-1.02497,26.705642700195312,13.0
44.9574,-1.02387,28.46211624145508,13.0
44.9574,-1.02276,29.0765380859375,13.0
44.9574,-1.02165,27.010053634643555,13.0
44.9574,-1.02054,24.79969024658203,13.0
44.9574,-1.01944,25.5415096282959,13.0
44.9574,-1.01833,26.452856063842773,13.0
44.9574,-1.01722,26.19757843017578,13.0
44.9574,-1.01611,25.92049789428711,13.0
44.9574,-1.01501,27.56315422058105,13.0
44.9574,-1.0139,27.922197341918945,13.0
44.9574,-1.01279,28.652324676513672,13.0
44.9574,-1.01169,31.01864051818848,13.0
44.9574,-1.01058,30.558996200561523,13.0
44.9574,-1.00947,30.18690299987793,13.0
44.9574,-1.00836,29.774763107299805,13.0
44.9574,-1.00726,29.496477127075195,13.0
44.9574,-1.00615,29.44562721252441,13.0
44.9574,-1.00504,28.865943908691406,13.0
44.9574,-1.00393,28.56449317932129,14.0
44.9574,-1.00283,31.286264419555664,14.0
44.9574,-1.00172,28.43504524230957,14.0
44.9574,-1.00061,29.916215896606445,14.0
44.9574,-0.99951,31.91333770751953,14.0
44.9574,-0.9984,33.34698867797852,14.0
44.9574,-0.99729,33.377655029296875,14.0
44.9574,-0.99618,29.85665512084961,14.0
44.9574,-0.99508,28.704492568969727,14.0
44.9574,-0.99397,29.680784225463867,14.0
44.9574,-0.99286,30.00984001159668,14.0
44.9574,-0.99175,30.7730655670166,14.0
44.9574,-0.99065,30.4643669128418,14.0
44.9574,-0.98954,30.16838264465332,14.0
44.9574,-0.98843,30.284313201904297,14.0
44.9574,-0.98733,30.807334899902344,14.0
44.9574,-0.98622,32.908226013183594,14.0
44.9574,-0.98511,35.36664581298828,14.0
44.9574,-0.984,34.468143463134766,14.0
44.9574,-0.9829,28.293779373168945,14.0
44.9574,-0.98179,28.293779373168945,14.0
44.9574,-0.98068,28.462644577026367,14.0
44.9574,-0.97957,28.293779373168945,14.0
44.9574,-0.97847,29.637958526611328,14.0
44.9574,-0.97736,33.09442901611328,14.0
44.9574,-0.97625,33.38690948486328,14.0
44.9574,-0.97514,33.322452545166016,14.0
44.9574,-0.97404,35.66238021850586,14.0
44.9574,-0.97293,35.616180419921875,14.0
44.9574,-0.97182,35.213096618652344,14.0
44.9574,-0.97072,35.519100189208984,14.0
44.9574,-0.96961,36.46181488037109,14.0
44.9574,-0.9685,36.080528259277344,14.0
44.9574,-0.96739,36.093170166015625,14.0
44.9574,-0.96629,36.19316482543945,14.0
44.9574,-0.96518,35.27457427978516,14.0
44.9574,-0.96407,35.10726547241211,14.0
44.9574,-0.96296,36.066287994384766,14.0
44.9574,-0.96186,35.89889907836914,14.0
44.9574,-0.96075,35.55290222167969,14.0
44.9574,-0.95964,36.50384140014648,14.0
44.9574,-0.95854,38.27203750610352,14.0
44.9574,-0.95743,39.95519256591797,14.0
44.9574,-0.95632,38.98869323730469,14.0
44.9574,-0.95521,40.62558364868164,14.0
44.9574,-0.95411,41.5737419128418,14.0
44.9574,-0.953,39.70424270629883,14.0
44.9574,-0.95189,37.07575988769531,14.0
44.9574,-0.95078,36.30641174316406,14.0
44.9574,-0.94968,37.9277229309082,14.0
44.9574,-0.94857,40.80110931396485,14.0
44.9574,-0.94746,42.04792785644531,14.0
44.9574,-0.94636,39.333797454833984,14.0
44.9574,-0.94525,37.960731506347656,14.0
44.9574,-0.94414,39.40632247924805,14.0
44.9574,-0.94303,38.82809448242188,14.0
44.9574,-0.94193,37.46867752075195,14.0
44.9574,-0.94082,37.71366500854492,14.0
44.9574,-0.93971,38.178955078125,14.0
44.9574,-0.9386,38.457401275634766,14.0
44.9574,-0.9375,37.69659423828125,14.0
44.9574,-0.93639,36.75387191772461,14.0
44.9574,-0.93528,38.37243270874024,14.0
44.9574,-0.93418,40.989070892333984,14.0
44.9574,-0.93307,41.2712516784668,14.0
44.9574,-0.93196,40.62529373168945,14.0
44.9574,-0.93085,40.01454925537109,14.0
44.9574,-0.92975,40.16176223754883,14.0
44.9574,-0.92864,40.57693862915039,14.0
44.95525,-1.20878,2.370962381362915,15.0
44.95525,-1.20767,6.879938125610352,15.0
44.95525,-1.20657,13.185124397277832,15.0
44.95525,-1.20546,8.72801685333252,15.0
44.95525,-1.20435,7.954571723937988,15.0
44.95525,-1.20325,13.23698902130127,15.0
44.95525,-1.20214,19.95277404785156,15.0
44.95525,-1.20103,24.36374282836914,15.0
44.95525,-1.19992,25.91570281982422,15.0
44.95525,-1.19882,24.16278648376465,15.0
44.95525,-1.19771,21.941675186157227,15.0
44.95525,-1.1966,21.50337791442871,15.0
44.95525,-1.19549,22.26529312133789,15.0
44.95525,-1.19439,21.1340274810791,15.0
44.95525,-1.19328,23.162181854248047,15.0
44.95525,-1.19217,27.60845375061035,15.0
44.95525,-1.19107,31.76655960083008,15.0
44.95525,-1.18996,34.48702621459961,16.0
44.95525,-1.18885,37.0263671875,16.0
44.95525,-1.18774,29.790815353393555,16.0
44.95525,-1.18664,21.793346405029297,16.0
44.95525,-1.18553,22.70764541625977,16.0
44.95525,-1.18442,15.662811279296877,16.0
44.95525,-1.18331,14.233420372009276,16.0
44.95525,-1.18221,18.528396606445312,16.0
44.95525,-1.1811,25.35240173339844,16.0
44.95525,-1.17999,33.860084533691406,16.0
44.95525,-1.17888,34.53180313110352,16.0
44.95525,-1.17778,31.528114318847656,16.0
44.95525,-1.17667,24.88434600830078,16.0
44.95525,-1.17556,20.87479782104492,16.0
44.95525,-1.17446,20.940324783325195,16.0
44.95525,-1.17335,21.650909423828125,16.0
44.95525,-1.17224,22.994930267333984,16.0
44.95525,-1.17113,27.60299301147461,16.0
44.95525,-1.17003,31.582733154296875,16.0
44.95525,-1.16892,32.07126235961914,16.0
44.95525,-1.16781,27.759828567504883,16.0
44.95525,-1.1667,29.423093795776367,16.0
44.95525,-1.1656,35.03328323364258,16.0
44.95525,-1.16449,32.14744567871094,16.0
44.95525,-1.16338,30.349384307861328,16.0
44.95525,-1.16228,35.60853576660156,16.0
44.95525,-1.16117,34.79196548461914,16.0
44.95525,-1.16006,28.05949211120605,16.0
44.95525,-1.15895,28.175975799560547,16.0
44.95525,-1.15785,34.59159469604492,16.0
44.95525,-1.15674,35.747066497802734,16.0
44.95525,-1.15563,28.237213134765625,16.0
44.95525,-1.15452,24.28695297241211,16.0
44.95525,-1.15342,24.598670959472656,16.0
44.95525,-1.15231,24.55230140686035,16.0
44.95525,-1.1512,24.79952049255371,16.0
44.95525,-1.1501,23.284631729125977,16.0
44.95525,-1.14899,23.44728660583496,16.0
44.95525,-1.14788,23.82807731628418,16.0
44.95525,-1.14677,25.92483711242676,16.0
44.95525,-1.14567,26.429244995117188,16.0
44.95525,-1.14456,25.92239761352539,16.0
44.95525,-1.14345,24.498655319213867,16.0
44.95525,-1.14234,24.803855895996094,16.0
44.95525,-1.14124,23.317279815673828,16.0
44.95525,-1.14013,23.803022384643555,16.0
44.95525,-1.13902,25.54862594604492,16.0
44.95525,-1.13792,26.442459106445312,16.0
44.95525,-1.13681,24.707176208496094,16.0
44.95525,-1.1357,23.13772201538086,16.0
44.95525,-1.13459,22.50520896911621,16.0
44.95525,-1.13349,21.630651473999023,16.0
44.95525,-1.13238,13.210680961608888,16.0
44.95525,-1.13127,10.37071418762207,16.0
44.95525,-1.13016,10.0,16.0
44.95525,-1.12906,10.0,16.0
44.95525,-1.12795,10.0,16.0
44.95525,-1.12684,10.0,16.0
44.95525,-1.12574,10.0,16.0
44.95525,-1.12463,10.0,16.0
44.95525,-1.12352,10.0,16.0
44.95525,-1.12241,10.0,16.0
44.95525,-1.12131,10.0,16.0
44.95525,-1.1202,10.0,16.0
44.95525,-1.11909,10.0,16.0
44.95525,-1.11798,10.0,16.0
44.95525,-1.11688,10.0,16.0
44.95525,-1.11577,10.0,16.0
44.95525,-1.11466,10.0,16.0
44.95525,-1.11356,10.0,16.0
44.95525,-1.11245,10.0,16.0
44.95525,-1.11134,10.0,16.0
44.95525,-1.11023,10.0,16.0
44.95525,-1.10913,10.0,16.0
44.95525,-1.10802,10.0,16.0
44.95525,-1.10691,10.0,16.0
44.95525,-1.1058,10.0,16.0
44.95525,-1.1047,10.0,16.0
44.95525,-1.10359,10.0,16.0
44.95525,-1.10248,10.0,16.0
44.95525,-1.10138,10.0,16.0
44.95525,-1.10027,10.0,16.0
44.95525,-1.09916,10.0,16.0
44.95525,-1.09805,13.146594047546388,16.0
44.95525,-1.09695,18.963308334350582,16.0
44.95525,-1.09584,18.989845275878903,16.0
44.95525,-1.09473,17.850942611694336,16.0
44.95525,-1.09362,15.735610008239746,16.0
44.95525,-1.09252,15.974023818969728,16.0
44.95525,-1.09141,17.647279739379883,16.0
44.95525,-1.0903,18.27569961547852,16.0
44.95525,-1.0892,17.88595962524414,16.0
44.95525,-1.08809,18.32215881347656,16.0
44.95525,-1.08698,17.020648956298828,16.0
44.95525,-1.08587,16.910892486572266,16.0
44.95525,-1.08477,17.123897552490234,16.0
44.95525,-1.08366,17.778879165649414,16.0
44.95525,-1.08255,19.11115264892578,16.0
44.95525,-1.08144,18.078317642211918,16.0
44.95525,-1.08034,17.075210571289062,16.0
44.95525,-1.07923,19.92778587341309,17.0
44.95525,-1.07812,19.98699760437012,17.0
44.95525,-1.07702,20.181751251220703,17.0
44.95525,-1.07591,23.928417205810547,17.0
44.95525,-1.0748,25.215591430664062,17.0
44.95525,-1.07369,23.093032836914062,17.0
44.95525,-1.07259,21.81241607666016,17.0
44.95525,-1.07148,21.156593322753903,17.0
44.95525,-1.07037,22.04426383972168,17.0
44.95525,-1.06926,22.021806716918945,17.0
44.95525,-1.06816,20.00909423828125,17.0
44.95525,-1.06705,18.813087463378903,17.0
44.95525,-1.06594,17.81681251525879,17.0
44.95525,-1.06483,17.761802673339844,17.0
44.95525,-1.06373,20.116884231567383,17.0
44.95525,-1.06262,22.202516555786133,17.0
44.95525,-1.06151,21.600364685058597,17.0
44.95525,-1.06041,19.18088722229004,17.0
44.95525,-1.0593,19.17600440979004,17.0
44.95525,-1.05819,20.09845542907715,17.0
44.95525,-1.05708,21.03551483154297,17.0
44.95525,-1.05598,20.72167205810547,17.0
44.95525,-1.05487,20.85419273376465,17.0
44.95525,-1.05376,21.03916358947754,17.0
44.95525,-1.05265,21.471010208129883,17.0
44.95525,-1.05155,22.57750701904297,17.0
44.95525,-1.05044,22.876564025878903,17.0
44.95525,-1.04933,22.56670188903809,17.0
44.95525,-1.04823,22.013954162597656,17.0
44.95525,-1.04712,21.582836151123047,17.0
44.95525,-1.04601,21.366390228271484,17.0
44.95525,-1.0449,20.494239807128903,17.0
44.95525,-1.0438,20.64257049560547,17.0
44.95525,-1.04269,20.972904205322266,17.0
44.95525,-1.04158,21.06340789794922,17.0
44.95525,-1.04047,21.785533905029297,17.0
44.95525,-1.03937,21.927490234375,17.0
44.95525,-1.03826,21.46709632873535,17.0
44.95525,-1.03715,21.16617584228516,17.0
44.95525,-1.03605,21.502763748168945,17.0
44.95525,-1.03494,22.337989807128903,17.0
44.95525,-1.03383,22.25724029541016,17.0
44.95525,-1.03272,23.922313690185547,17.0
44.95525,-1.03162,26.43876075744629,17.0
44.95525,-1.03051,27.455102920532227,17.0
44.95525,-1.0294,29.229522705078125,17.0
44.95525,-1.02829,28.27630424499512,17.0
44.95525,-1.02719,27.92428207397461,17.0
44.95525,-1.02608,28.431528091430664,17.0
44.95525,-1.02497,26.59108543395996,17.0
44.95525,-1.02387,24.796602249145508,17.0
44.95525,-1.02276,25.04909896850586,17.0
44.95525,-1.02165,26.516193389892575,17.0
44.95525,-1.02054,28.800539016723636,17.0
44.95525,-1.01944,30.01563262939453,17.0
44.95525,-1.01833,30.97652816772461,17.0
44.95525,-1.01722,31.82233238220215,17.0
44.95525,-1.01611,30.995946884155277,17.0
44.95525,-1.01501,31.37734603881836,17.0
44.95525,-1.0139,33.42373275756836,17.0
44.95525,-1.01279,34.25421905517578,17.0
44.95525,-1.01169,32.37812805175781,17.0
44.95525,-1.01058,31.686147689819336,17.0
44.95525,-1.00947,29.466894149780277,17.0
44.95525,-1.00836,28.934663772583008,17.0
44.95525,-1.00726,29.136865615844727,17.0
44.95525,-1.00615,28.149608612060547,17.0
44.95525,-1.00504,27.170896530151367,17.0
44.95525,-1.00393,26.85892868041992,17.0
44.95525,-1.00283,26.5136775970459,17.0
44.95525,-1.00172,27.73161125183105,17.0
44.95525,-1.00061,29.38690757751465,17.0
44.95525,-0.99951,31.89411354064941,17.0
44.95525,-0.9984,30.736194610595703,17.0
44.95525,-0.99729,29.973726272583008,17.0
44.95525,-0.99618,29.5770320892334,17.0
44.95525,-0.99508,29.34019470214844,17.0
44.95525,-0.99397,29.132003784179688,17.0
44.95525,-0.99286,29.256237030029297,17.0
44.95525,-0.99175,29.707504272460938,17.0
44.95525,-0.99065,31.480772018432617,17.0
44.95525,-0.98954,33.356571197509766,17.0
44.95525,-0.98843,33.2442741394043,17.0
44.95525,-0.98733,30.97614097595215,17.0
44.95525,-0.98622,33.26741027832031,17.0
44.95525,-0.98511,32.76419448852539,17.0
44.95525,-0.984,30.69170379638672,17.0
44.95525,-0.9829,30.954212188720703,17.0
44.95525,-0.98179,31.960044860839844,17.0
44.95525,-0.98068,33.324161529541016,17.0
44.95525,-0.97957,33.624610900878906,17.0
44.95525,-0.97847,33.67667007446289,17.0
44.95525,-0.97736,34.305213928222656,17.0
44.95525,-0.97625,34.326011657714844,17.0
44.95525,-0.97514,35.31929397583008,17.0
44.95525,-0.97404,34.63428497314453,17.0
44.95525,-0.97293,33.752689361572266,17.0
44.95525,-0.97182,32.445186614990234,17.0
44.95525,-0.97072,33.322654724121094,17.0
44.95525,-0.96961,33.976905822753906,17.0
44.95525,-0.9685,34.9782600402832,18.0
44.95525,-0.96739,34.51860809326172,18.0
44.95525,-0.96629,35.25406265258789,18.0
44.95525,-0.96518,36.363162994384766,18.0
44.95525,-0.96407,37.17141342163086,18.0
44.95525,-0.96296,39.5611686706543,18.0
44.95525,-0.96186,39.738868713378906,18.0
44.95525,-0.96075,37.81172180175781,18.0
44.95525,-0.95964,37.02013397216797,18.0
44.95525,-0.95854,37.54937362670898,18.0
44.95525,-0.95743,37.4914436340332,18.0
44.95525,-0.95632,37.98289108276367,18.0
44.95525,-0.95521,38.05061340332031,18.0
44.95525,-0.95411,37.69807434082031,18.0
44.95525,-0.953,37.86630630493164,18.0
44.95525,-0.95189,36.67644882202149,18.0
44.95525,-0.95078,35.98146057128906,18.0
44.95525,-0.94968,35.418392181396484,18.0
44.95525,-0.94857,37.54228591918945,18.0
44.95525,-0.94746,38.7496337890625,18.0
44.95525,-0.94636,36.73049545288086,18.0
44.95525,-0.94525,38.122554779052734,18.0
44.95525,-0.94414,39.03359603881836,18.0
44.95525,-0.94303,38.57608413696289,18.0
44.95525,-0.94193,39.24203872680664,18.0
44.95525,-0.94082,39.83660888671875,18.0
44.95525,-0.93971,38.06208801269531,18.0
44.95525,-0.9386,38.04209518432617,18.0
44.95525,-0.9375,38.75472640991211,18.0
44.95525,-0.93639,38.14572525024414,18.0
44.95525,-0.93528,39.13910675048828,18.0
44.95525,-0.93418,39.30555725097656,18.0
44.95525,-0.93307,39.60286331176758,18.0
44.95525,-0.93196,41.51005172729492,18.0
44.95525,-0.93085,44.4621696472168,18.0
44.95525,-0.92975,44.38140487670898,18.0
44.95525,-0.92864,47.04876327514648,18.0
44.95311,-1.20878,4.164551258087158,19.0
44.95311,-1.20767,10.2672700881958,19.0
44.95311,-1.20657,12.300482749938965,19.0
44.95311,-1.20546,8.945512771606445,19.0
44.95311,-1.20435,10.465765953063965,19.0
44.95311,-1.20325,17.95918083190918,19.0
44.95311,-1.20214,21.955469131469727,19.0
44.95311,-1.20103,24.324716567993164,19.0
44.95311,-1.19992,19.08287239074707,19.0
44.95311,-1.19882,17.421545028686523,19.0
44.95311,-1.19771,19.596460342407227,19.0
44.95311,-1.1966,27.451251983642575,19.0
44.95311,-1.19549,32.777584075927734,19.0
44.95311,-1.19439,31.93033790588379,19.0
44.95311,-1.19328,31.315088272094727,19.0
44.95311,-1.19217,28.30162048339844,19.0
44.95311,-1.19107,23.984275817871094,19.0
44.95311,-1.18996,21.89583396911621,19.0
44.95311,-1.18885,18.40632438659668,19.0
44.95311,-1.18774,17.302724838256836,19.0
44.95311,-1.18664,19.342803955078125,19.0
44.95311,-1.18553,17.021263122558594,19.0
44.95311,-1.18442,15.72286891937256,19.0
44.95311,-1.18331,19.030872344970703,19.0
44.95311,-1.18221,21.19554328918457,19.0
44.95311,-1.1811,25.104171752929688,19.0
44.95311,-1.17999,28.70987892150879,19.0
44.95311,-1.17888,29.32733726501465,19.0
44.95311,-1.17778,28.93663024902344,19.0
44.95311,-1.17667,24.57146453857422,19.0
44.95311,-1.17556,21.923887252807617,19.0
44.95311,-1.17446,21.344104766845703,19.0
44.95311,-1.17335,22.9768123626709,19.0
44.95311,-1.17224,25.89571189880371,19.0
44.95311,-1.17113,35.13935852050781,19.0
44.95311,-1.17003,40.95240020751953,19.0
44.95311,-1.16892,35.43722915649414,19.0
44.95311,-1.16781,30.03192901611328,19.0
44.95311,-1.1667,36.15485000610352,19.0
44.95311,-1.1656,38.97324752807617,19.0
44.95311,-1.16449,37.39115905761719,19.0
44.95311,-1.16338,31.16521453857422,19.0
44.95311,-1.16228,28.383058547973636,19.0
44.95311,-1.16117,27.14152717590332,19.0
44.95311,-1.16006,26.306930541992188,19.0
44.95311,-1.15895,26.057069778442383,19.0
44.95311,-1.15785,24.42986869812012,19.0
44.95311,-1.15674,21.724729537963867,19.0
44.95311,-1.15563,21.132976531982425,19.0
