long,lat,depth
-1.26,44.807,-16.11
-1.259,44.807,-15.68
-1.258,44.807,-15.24
-1.257,44.807,-14.78
-1.256,44.807,-14.3
-1.255,44.807,-13.8
-1.254,44.807,-13.29
-1.253,44.807,-12.76
-1.252,44.807,-12.23
-1.251,44.807,-11.69
-1.25,44.807,-11.17
-1.249,44.807,-10.67
-1.248,44.807,-10.17
-1.247,44.807,-9.54
-1.246,44.807,-8.9
-1.245,44.807,-8.24
-1.244,44.807,-7.55
-1.243,44.807,-6.84
-1.242,44.807,-6.07
-1.241,44.807,-5.23
-1.24,44.807,-4.28
-1.239,44.807,-3.17
-1.238,44.807,-1.78
-1.237,44.807,0.1
-1.236,44.807,2.76
-1.235,44.807,5.95
-1.234,44.807,9.43
-1.233,44.807,12.96
-1.329,44.806,-24.5
-1.328,44.806,-24.38
-1.327,44.806,-24.26
-1.326,44.806,-24.15
-1.325,44.806,-24.04
-1.324,44.806,-23.93
-1.323,44.806,-23.81
-1.322,44.806,-23.68
-1.321,44.806,-23.57
-1.32,44.806,-23.45
-1.319,44.806,-23.35
-1.318,44.806,-23.26
-1.317,44.806,-23.17
-1.316,44.806,-23.09
-1.315,44.806,-23.01
-1.314,44.806,-22.93
-1.313,44.806,-22.84
-1.312,44.806,-22.74
-1.311,44.806,-22.63
-1.31,44.806,-22.52
-1.309,44.806,-22.39
-1.308,44.806,-22.28
-1.307,44.806,-22.18
-1.306,44.806,-22.15
-1.305,44.806,-22.25
-1.304,44.806,-22.2
-1.303,44.806,-22.15
-1.302,44.806,-22.37
-1.301,44.806,-22.45
-1.3,44.806,-22.45
-1.299,44.806,-22.36
-1.298,44.806,-22.33
-1.297,44.806,-22.23
-1.296,44.806,-22.13
-1.295,44.806,-22.03
-1.294,44.806,-21.93
-1.293,44.806,-21.83
-1.292,44.806,-21.73
-1.291,44.806,-21.63
-1.29,44.806,-21.52
-1.289,44.806,-21.42
-1.288,44.806,-21.31
-1.287,44.806,-21.2
-1.286,44.806,-21.09
-1.285,44.806,-20.97
-1.284,44.806,-20.86
-1.283,44.806,-20.75
-1.282,44.806,-20.64
-1.281,44.806,-20.54
-1.28,44.806,-20.44
-1.279,44.806,-20.34
-1.278,44.806,-20.25
-1.277,44.806,-20.17
-1.276,44.806,-20.12
-1.275,44.806,-20.05
-1.274,44.806,-19.98
-1.273,44.806,-19.88
-1.272,44.806,-19.69
-1.271,44.806,-19.49
-1.27,44.806,-19.27
-1.269,44.806,-19.03
-1.268,44.806,-18.78
-1.267,44.806,-18.5
-1.266,44.806,-18.2
-1.265,44.806,-17.89
-1.264,44.806,-17.55
-1.263,44.806,-17.2
-1.262,44.806,-16.83
-1.261,44.806,-16.44
-1.26,44.806,-16.04
-1.259,44.806,-15.62
-1.258,44.806,-15.17
-1.257,44.806,-14.71
-1.256,44.806,-14.23
-1.255,44.806,-13.74
-1.254,44.806,-13.22
-1.253,44.806,-12.69
-1.252,44.806,-12.15
-1.251,44.806,-11.6
-1.25,44.806,-11.06
-1.249,44.806,-10.52
-1.248,44.806,-9.99
-1.247,44.806,-9.38
-1.246,44.806,-8.73
-1.245,44.806,-8.06
-1.244,44.806,-7.37
-1.243,44.806,-6.65
-1.242,44.806,-5.89
-1.241,44.806,-5.07
-1.24,44.806,-4.15
-1.239,44.806,-3.07
-1.238,44.806,-1.69
-1.237,44.806,0.21
-1.236,44.806,2.86
-1.235,44.806,6.11
-1.234,44.806,9.79
-1.233,44.806,13.74
-1.329,44.805,-24.49
-1.328,44.805,-24.35
-1.327,44.805,-24.22
-1.326,44.805,-24.11
-1.325,44.805,-24.0
-1.324,44.805,-23.88
-1.323,44.805,-23.77
-1.322,44.805,-23.66
-1.321,44.805,-23.55
-1.32,44.805,-23.45
-1.319,44.805,-23.35
-1.318,44.805,-23.26
-1.317,44.805,-23.17
-1.316,44.805,-23.09
-1.315,44.805,-23.0
-1.314,44.805,-22.91
-1.313,44.805,-22.81
-1.312,44.805,-22.71
-1.311,44.805,-22.6
-1.31,44.805,-22.48
-1.309,44.805,-22.35
-1.308,44.805,-22.22
-1.307,44.805,-22.1
-1.306,44.805,-22.0
-1.305,44.805,-21.95
-1.304,44.805,-22.3
-1.303,44.805,-22.7
-1.302,44.805,-22.59
-1.301,44.805,-22.53
-1.3,44.805,-22.53
-1.299,44.805,-22.61
-1.298,44.805,-22.38
-1.297,44.805,-22.21
-1.296,44.805,-22.09
-1.295,44.805,-21.98
-1.294,44.805,-21.88
-1.293,44.805,-21.78
-1.292,44.805,-21.68
-1.291,44.805,-21.58
-1.29,44.805,-21.47
-1.289,44.805,-21.36
-1.288,44.805,-21.25
-1.287,44.805,-21.14
-1.286,44.805,-21.02
-1.285,44.805,-20.91
-1.284,44.805,-20.79
-1.283,44.805,-20.68
-1.282,44.805,-20.57
-1.281,44.805,-20.47
-1.28,44.805,-20.37
-1.279,44.805,-20.28
-1.278,44.805,-20.21
-1.277,44.805,-20.14
-1.276,44.805,-20.09
-1.275,44.805,-20.03
-1.274,44.805,-19.95
-1.273,44.805,-19.83
-1.272,44.805,-19.67
-1.271,44.805,-19.47
-1.27,44.805,-19.25
-1.269,44.805,-19.0
-1.268,44.805,-18.73
-1.267,44.805,-18.45
-1.266,44.805,-18.15
-1.265,44.805,-17.83
-1.264,44.805,-17.49
-1.263,44.805,-17.14
-1.262,44.805,-16.77
-1.261,44.805,-16.38
-1.26,44.805,-15.98
-1.259,44.805,-15.56
-1.258,44.805,-15.12
-1.257,44.805,-14.66
-1.256,44.805,-14.18
-1.255,44.805,-13.68
-1.254,44.805,-13.16
-1.253,44.805,-12.62
-1.252,44.805,-12.07
-1.251,44.805,-11.5
-1.25,44.805,-10.92
-1.249,44.805,-10.34
-1.248,44.805,-9.78
-1.247,44.805,-9.18
-1.246,44.805,-8.54
-1.245,44.805,-7.87
-1.244,44.805,-7.17
-1.243,44.805,-6.45
-1.242,44.805,-5.7
-1.241,44.805,-4.9
-1.24,44.805,-4.02
-1.239,44.805,-3.0
-1.238,44.805,-1.71
-1.237,44.805,0.07
-1.236,44.805,2.77
-1.235,44.805,6.12
-1.234,44.805,10.11
-1.233,44.805,14.74
-1.329,44.804,-24.43
-1.328,44.804,-24.3
-1.327,44.804,-24.18
-1.326,44.804,-24.07
-1.325,44.804,-23.96
-1.324,44.804,-23.86
-1.323,44.804,-23.75
-1.322,44.804,-23.65
-1.321,44.804,-23.55
-1.32,44.804,-23.45
-1.319,44.804,-23.36
-1.318,44.804,-23.26
-1.317,44.804,-23.17
-1.316,44.804,-23.08
-1.315,44.804,-22.99
-1.314,44.804,-22.9
-1.313,44.804,-22.8
-1.312,44.804,-22.69
-1.311,44.804,-22.57
-1.31,44.804,-22.44
-1.309,44.804,-22.31
-1.308,44.804,-22.18
-1.307,44.804,-22.06
-1.306,44.804,-22.0
-1.305,44.804,-22.04
-1.304,44.804,-22.23
-1.303,44.804,-22.44
-1.302,44.804,-22.45
-1.301,44.804,-22.39
-1.3,44.804,-22.28
-1.299,44.804,-22.11
-1.298,44.804,-22.13
-1.297,44.804,-22.09
-1.296,44.804,-22.02
-1.295,44.804,-21.93
-1.294,44.804,-21.83
-1.293,44.804,-21.74
-1.292,44.804,-21.63
-1.291,44.804,-21.53
-1.29,44.804,-21.42
-1.289,44.804,-21.31
-1.288,44.804,-21.2
-1.287,44.804,-21.08
-1.286,44.804,-20.96
-1.285,44.804,-20.85
-1.284,44.804,-20.73
-1.283,44.804,-20.62
-1.282,44.804,-20.51
-1.281,44.804,-20.4
-1.28,44.804,-20.31
-1.279,44.804,-20.23
-1.278,44.804,-20.17
-1.277,44.804,-20.12
-1.276,44.804,-20.08
-1.275,44.804,-20.03
-1.274,44.804,-19.96
-1.273,44.804,-19.87
-1.272,44.804,-19.68
-1.271,44.804,-19.46
-1.27,44.804,-19.22
-1.269,44.804,-18.96
-1.268,44.804,-18.69
-1.267,44.804,-18.4
-1.266,44.804,-18.09
-1.265,44.804,-17.77
-1.264,44.804,-17.43
-1.263,44.804,-17.08
-1.262,44.804,-16.71
-1.261,44.804,-16.32
-1.26,44.804,-15.92
-1.259,44.804,-15.5
-1.258,44.804,-15.06
-1.257,44.804,-14.6
-1.256,44.804,-14.13
-1.255,44.804,-13.63
-1.254,44.804,-13.11
-1.253,44.804,-12.57
-1.252,44.804,-12.01
-1.251,44.804,-11.42
-1.25,44.804,-10.81
-1.249,44.804,-10.17
-1.248,44.804,-9.61
-1.247,44.804,-9.0
-1.246,44.804,-8.35
-1.245,44.804,-7.67
-1.244,44.804,-6.97
-1.243,44.804,-6.24
-1.242,44.804,-5.49
-1.241,44.804,-4.69
-1.24,44.804,-3.84
-1.239,44.804,-2.88
-1.238,44.804,-1.73
-1.237,44.804,-0.17
-1.236,44.804,2.56
-1.235,44.804,5.8
-1.234,44.804,9.44
-1.329,44.803,-24.36
-1.328,44.803,-24.24
-1.327,44.803,-24.14
-1.326,44.803,-24.04
-1.325,44.803,-23.94
-1.324,44.803,-23.84
-1.323,44.803,-23.74
-1.322,44.803,-23.65
-1.321,44.803,-23.55
-1.32,44.803,-23.45
-1.319,44.803,-23.36
-1.318,44.803,-23.27
-1.317,44.803,-23.17
-1.316,44.803,-23.08
-1.315,44.803,-22.99
-1.314,44.803,-22.89
-1.313,44.803,-22.78
-1.312,44.803,-22.67
-1.311,44.803,-22.55
-1.31,44.803,-22.42
-1.309,44.803,-22.28
-1.308,44.803,-22.14
-1.307,44.803,-22.02
-1.306,44.803,-21.94
-1.305,44.803,-21.94
-1.304,44.803,-22.04
-1.303,44.803,-22.14
-1.302,44.803,-22.24
-1.301,44.803,-22.25
-1.3,44.803,-22.19
-1.299,44.803,-22.11
-1.298,44.803,-22.07
-1.297,44.803,-22.03
-1.296,44.803,-21.96
-1.295,44.803,-21.88
-1.294,44.803,-21.79
-1.293,44.803,-21.69
-1.292,44.803,-21.59
-1.291,44.803,-21.48
-1.29,44.803,-21.38
-1.289,44.803,-21.26
-1.288,44.803,-21.15
-1.287,44.803,-21.03
-1.286,44.803,-20.91
-1.285,44.803,-20.79
-1.284,44.803,-20.67
-1.283,44.803,-20.55
-1.282,44.803,-20.44
-1.281,44.803,-20.34
-1.28,44.803,-20.25
-1.279,44.803,-20.18
-1.278,44.803,-20.13
-1.277,44.803,-20.1
-1.276,44.803,-20.06
-1.275,44.803,-20.02
-1.274,44.803,-19.95
-1.273,44.803,-19.82
-1.272,44.803,-19.66
-1.271,44.803,-19.45
-1.27,44.803,-19.2
-1.269,44.803,-18.93
-1.268,44.803,-18.64
-1.267,44.803,-18.35
-1.266,44.803,-18.04
-1.265,44.803,-17.71
-1.264,44.803,-17.38
-1.263,44.803,-17.02
-1.262,44.803,-16.65
-1.261,44.803,-16.27
-1.26,44.803,-15.87
-1.259,44.803,-15.45
-1.258,44.803,-15.01
-1.257,44.803,-14.56
-1.256,44.803,-14.09
-1.255,44.803,-13.59
-1.254,44.803,-13.08
-1.253,44.803,-12.54
-1.252,44.803,-11.98
-1.251,44.803,-11.39
-1.25,44.803,-10.78
-1.249,44.803,-10.14
-1.248,44.803,-9.52
-1.247,44.803,-8.87
-1.246,44.803,-8.18
-1.245,44.803,-7.47
-1.244,44.803,-6.75
-1.243,44.803,-6.01
-1.242,44.803,-5.25
-1.241,44.803,-4.45
-1.24,44.803,-3.59
-1.239,44.803,-2.6
-1.238,44.803,-1.38
-1.237,44.803,0.29
-1.236,44.803,2.77
-1.235,44.803,5.81
-1.234,44.803,9.28
-1.329,44.802,-24.25
-1.328,44.802,-24.17
-1.327,44.802,-24.08
-1.326,44.802,-24.0
-1.325,44.802,-23.91
-1.324,44.802,-23.82
-1.323,44.802,-23.73
-1.322,44.802,-23.64
-1.321,44.802,-23.55
-1.32,44.802,-23.46
-1.319,44.802,-23.36
-1.318,44.802,-23.27
-1.317,44.802,-23.17
-1.316,44.802,-23.08
-1.315,44.802,-22.98
-1.314,44.802,-22.88
-1.313,44.802,-22.77
-1.312,44.802,-22.65
-1.311,44.802,-22.53
-1.31,44.802,-22.4
-1.309,44.802,-22.25
-1.308,44.802,-22.11
-1.307,44.802,-21.98
-1.306,44.802,-21.89
-1.305,44.802,-21.89
-1.304,44.802,-21.95
-1.303,44.802,-22.04
-1.302,44.802,-22.14
-1.301,44.802,-22.17
-1.3,44.802,-22.17
-1.299,44.802,-22.15
-1.298,44.802,-22.07
-1.297,44.802,-22.0
-1.296,44.802,-21.92
-1.295,44.802,-21.84
-1.294,44.802,-21.75
-1.293,44.802,-21.65
-1.292,44.802,-21.55
-1.291,44.802,-21.44
-1.29,44.802,-21.33
-1.289,44.802,-21.22
-1.288,44.802,-21.1
-1.287,44.802,-20.98
-1.286,44.802,-20.85
-1.285,44.802,-20.73
-1.284,44.802,-20.61
-1.283,44.802,-20.49
-1.282,44.802,-20.38
-1.281,44.802,-20.29
-1.28,44.802,-20.21
-1.279,44.802,-20.15
-1.278,44.802,-20.11
-1.277,44.802,-20.08
-1.276,44.802,-20.05
-1.275,44.802,-20.02
-1.274,44.802,-19.99
-1.273,44.802,-19.96
-1.272,44.802,-19.7
-1.271,44.802,-19.43
-1.27,44.802,-19.16
-1.269,44.802,-18.89
-1.268,44.802,-18.6
-1.267,44.802,-18.3
-1.266,44.802,-17.99
-1.265,44.802,-17.66
-1.264,44.802,-17.32
-1.263,44.802,-16.97
-1.262,44.802,-16.6
-1.261,44.802,-16.22
-1.26,44.802,-15.82
-1.259,44.802,-15.41
-1.258,44.802,-14.97
-1.257,44.802,-14.52
-1.256,44.802,-14.05
-1.255,44.802,-13.56
-1.254,44.802,-13.05
-1.253,44.802,-12.52
-1.252,44.802,-11.97
-1.251,44.802,-11.39
-1.25,44.802,-10.79
-1.249,44.802,-10.15
-1.248,44.802,-9.47
-1.247,44.802,-8.76
-1.246,44.802,-8.03
-1.245,44.802,-7.28
-1.244,44.802,-6.52
-1.243,44.802,-5.77
-1.242,44.802,-5.0
-1.241,44.802,-4.19
-1.24,44.802,-3.3
-1.239,44.802,-2.26
-1.238,44.802,-0.96
-1.237,44.802,0.77
-1.236,44.802,3.16
-1.235,44.802,6.32
-1.234,44.802,10.57
-1.329,44.801,-24.19
-1.328,44.801,-24.1
-1.327,44.801,-24.02
-1.326,44.801,-23.95
-1.325,44.801,-23.88
-1.324,44.801,-23.8
-1.323,44.801,-23.72
-1.322,44.801,-23.63
-1.321,44.801,-23.55
-1.32,44.801,-23.46
-1.319,44.801,-23.36
-1.318,44.801,-23.27
-1.317,44.801,-23.17
-1.316,44.801,-23.07
-1.315,44.801,-22.97
-1.314,44.801,-22.87
-1.313,44.801,-22.76
-1.312,44.801,-22.64
-1.311,44.801,-22.52
-1.31,44.801,-22.38
-1.309,44.801,-22.24
-1.308,44.801,-22.08
-1.307,44.801,-21.93
-1.306,44.801,-21.79
-1.305,44.801,-21.73
-1.304,44.801,-21.88
-1.303,44.801,-22.08
-1.302,44.801,-22.13
-1.301,44.801,-22.14
-1.3,44.801,-22.11
-1.299,44.801,-22.05
-1.298,44.801,-22.03
-1.297,44.801,-21.97
-1.296,44.801,-21.9
-1.295,44.801,-21.81
-1.294,44.801,-21.72
-1.293,44.801,-21.62
-1.292,44.801,-21.52
-1.291,44.801,-21.41
-1.29,44.801,-21.29
-1.289,44.801,-21.18
-1.288,44.801,-21.06
-1.287,44.801,-20.93
-1.286,44.801,-20.8
-1.285,44.801,-20.68
-1.284,44.801,-20.55
-1.283,44.801,-20.43
-1.282,44.801,-20.32
-1.281,44.801,-20.23
-1.28,44.801,-20.18
-1.279,44.801,-20.13
-1.278,44.801,-20.09
-1.277,44.801,-20.05
-1.276,44.801,-20.02
-1.275,44.801,-19.97
-1.274,44.801,-19.89
-1.273,44.801,-19.75
-1.272,44.801,-19.59
-1.271,44.801,-19.37
-1.27,44.801,-19.12
-1.269,44.801,-18.84
-1.268,44.801,-18.55
-1.267,44.801,-18.25
-1.266,44.801,-17.94
-1.265,44.801,-17.61
-1.264,44.801,-17.28
-1.263,44.801,-16.93
-1.262,44.801,-16.56
-1.261,44.801,-16.18
-1.26,44.801,-15.78
-1.259,44.801,-15.37
-1.258,44.801,-14.94
-1.257,44.801,-14.49
-1.256,44.801,-14.02
-1.255,44.801,-13.54
-1.254,44.801,-13.04
-1.253,44.801,-12.52
-1.252,44.801,-11.98
-1.251,44.801,-11.41
-1.25,44.801,-10.82
-1.249,44.801,-10.17
-1.248,44.801,-9.44
-1.247,44.801,-8.67
-1.246,44.801,-7.87
-1.245,44.801,-7.08
-1.244,44.801,-6.29
-1.243,44.801,-5.52
-1.242,44.801,-4.75
-1.241,44.801,-3.94
-1.24,44.801,-3.03
-1.239,44.801,-1.95
-1.238,44.801,-0.62
-1.237,44.801,1.11
-1.236,44.801,3.34
-1.235,44.801,6.25
-1.234,44.801,10.24
-1.329,44.8,-24.09
-1.328,44.8,-24.02
-1.327,44.8,-23.97
-1.326,44.8,-23.91
-1.325,44.8,-23.85
-1.324,44.8,-23.78
-1.323,44.8,-23.7
-1.322,44.8,-23.62
-1.321,44.8,-23.54
-1.32,44.8,-23.45
-1.319,44.8,-23.36
-1.318,44.8,-23.26
-1.317,44.8,-23.16
-1.316,44.8,-23.06
-1.315,44.8,-22.96
-1.314,44.8,-22.86
-1.313,44.8,-22.75
-1.312,44.8,-22.64
-1.311,44.8,-22.52
-1.31,44.8,-22.38
-1.309,44.8,-22.24
-1.308,44.8,-22.09
-1.307,44.8,-21.93
-1.306,44.8,-21.77
-1.305,44.8,-21.63
-1.304,44.8,-21.84
-1.303,44.8,-22.03
-1.302,44.8,-22.09
-1.301,44.8,-22.12
-1.3,44.8,-22.13
-1.299,44.8,-22.1
-1.298,44.8,-22.05
-1.297,44.8,-21.97
-1.296,44.8,-21.88
-1.295,44.8,-21.79
-1.294,44.8,-21.69
-1.293,44.8,-21.59
-1.292,44.8,-21.48
-1.291,44.8,-21.38
-1.29,44.8,-21.26
-1.289,44.8,-21.14
-1.288,44.8,-21.02
-1.287,44.8,-20.89
-1.286,44.8,-20.76
-1.285,44.8,-20.63
-1.284,44.8,-20.5
-1.283,44.8,-20.37
-1.282,44.8,-20.26
-1.281,44.8,-20.18
-1.28,44.8,-20.14
-1.279,44.8,-20.1
-1.278,44.8,-20.07
-1.277,44.8,-20.03
-1.276,44.8,-19.99
-1.275,44.8,-19.93
-1.274,44.8,-19.84
-1.273,44.8,-19.7
-1.272,44.8,-19.54
-1.271,44.8,-19.32
-1.27,44.8,-19.07
-1.269,44.8,-18.79
-1.268,44.8,-18.51
-1.267,44.8,-18.2
-1.266,44.8,-17.89
-1.265,44.8,-17.57
-1.264,44.8,-17.23
-1.263,44.8,-16.89
-1.262,44.8,-16.52
-1.261,44.8,-16.14
-1.26,44.8,-15.75
-1.259,44.8,-15.34
-1.258,44.8,-14.91
-1.257,44.8,-14.46
-1.256,44.8,-14.0
-1.255,44.8,-13.52
-1.254,44.8,-13.03
-1.253,44.8,-12.52
-1.252,44.8,-11.99
-1.251,44.8,-11.43
-1.25,44.8,-10.83
-1.249,44.8,-10.17
-1.248,44.8,-9.39
-1.247,44.8,-8.56
-1.246,44.8,-7.7
-1.245,44.8,-6.85
-1.244,44.8,-6.04
-1.243,44.8,-5.27
-1.242,44.8,-4.52
-1.241,44.8,-3.72
-1.24,44.8,-2.81
-1.239,44.8,-1.72
-1.238,44.8,-0.36
-1.237,44.8,1.38
-1.236,44.8,3.51
-1.235,44.8,6.07
-1.234,44.8,9.24
-1.329,44.799,-24.01
-1.328,44.799,-23.95
-1.327,44.799,-23.92
-1.326,44.799,-23.87
-1.325,44.799,-23.82
-1.324,44.799,-23.75
-1.323,44.799,-23.68
-1.322,44.799,-23.6
-1.321,44.799,-23.52
-1.32,44.799,-23.44
-1.319,44.799,-23.34
-1.318,44.799,-23.25
-1.317,44.799,-23.15
-1.316,44.799,-23.06
-1.315,44.799,-22.96
-1.314,44.799,-22.86
-1.313,44.799,-22.75
-1.312,44.799,-22.64
-1.311,44.799,-22.52
-1.31,44.799,-22.39
-1.309,44.799,-22.26
-1.308,44.799,-22.12
-1.307,44.799,-22.01
-1.306,44.799,-21.95
-1.305,44.799,-22.03
-1.304,44.799,-21.95
-1.303,44.799,-21.93
-1.302,44.799,-22.02
-1.301,44.799,-22.1
-1.3,44.799,-22.16
-1.299,44.799,-22.2
-1.298,44.799,-22.09
-1.297,44.799,-21.97
-1.296,44.799,-21.86
-1.295,44.799,-21.76
-1.294,44.799,-21.66
-1.293,44.799,-21.56
-1.292,44.799,-21.46
-1.291,44.799,-21.35
-1.29,44.799,-21.23
-1.289,44.799,-21.11
-1.288,44.799,-20.98
-1.287,44.799,-20.85
-1.286,44.799,-20.72
-1.285,44.799,-20.58
-1.284,44.799,-20.45
-1.283,44.799,-20.33
-1.282,44.799,-20.23
-1.281,44.799,-20.18
-1.28,44.799,-20.12
-1.279,44.799,-20.08
-1.278,44.799,-20.05
-1.277,44.799,-20.01
-1.276,44.799,-19.97
-1.275,44.799,-19.92
-1.274,44.799,-19.85
-1.273,44.799,-19.75
-1.272,44.799,-19.54
-1.271,44.799,-19.29
-1.27,44.799,-19.03
-1.269,44.799,-18.75
-1.268,44.799,-18.46
-1.267,44.799,-18.16
-1.266,44.799,-17.85
-1.265,44.799,-17.53
-1.264,44.799,-17.2
-1.263,44.799,-16.85
-1.262,44.799,-16.49
-1.261,44.799,-16.11
-1.26,44.799,-15.72
-1.259,44.799,-15.31
-1.258,44.799,-14.88
-1.257,44.799,-14.44
-1.256,44.799,-13.98
-1.255,44.799,-13.51
-1.254,44.799,-13.02
-1.253,44.799,-12.52
-1.252,44.799,-12.0
-1.251,44.799,-11.45
-1.25,44.799,-10.85
-1.249,44.799,-10.17
-1.248,44.799,-9.34
-1.247,44.799,-8.44
-1.246,44.799,-7.51
-1.245,44.799,-6.61
-1.244,44.799,-5.76
-1.243,44.799,-5.02
-1.242,44.799,-4.31
-1.241,44.799,-3.55
-1.24,44.799,-2.67
-1.239,44.799,-1.58
-1.238,44.799,-0.17
-1.237,44.799,1.71
-1.236,44.799,4.07
-1.235,44.799,7.1
-1.234,44.799,11.24
-1.329,44.798,-23.89
-1.328,44.798,-23.92
-1.327,44.798,-23.9
-1.326,44.798,-23.85
-1.325,44.798,-23.8
-1.324,44.798,-23.73
-1.323,44.798,-23.66
-1.322,44.798,-23.58
-1.321,44.798,-23.5
-1.32,44.798,-23.42
-1.319,44.798,-23.33
-1.318,44.798,-23.24
-1.317,44.798,-23.15
-1.316,44.798,-23.05
-1.315,44.798,-22.95
-1.314,44.798,-22.85
-1.313,44.798,-22.75
-1.312,44.798,-22.64
-1.311,44.798,-22.53
-1.31,44.798,-22.41
-1.309,44.798,-22.28
-1.308,44.798,-22.15
-1.307,44.798,-22.03
-1.306,44.798,-21.94
-1.305,44.798,-21.92
-1.304,44.798,-22.01
-1.303,44.798,-22.02
-1.302,44.798,-22.04
-1.301,44.798,-22.07
-1.3,44.798,-22.12
-1.299,44.798,-22.2
-1.298,44.798,-22.04
-1.297,44.798,-21.92
-1.296,44.798,-21.82
-1.295,44.798,-21.73
-1.294,44.798,-21.64
-1.293,44.798,-21.54
-1.292,44.798,-21.43
-1.291,44.798,-21.32
-1.29,44.798,-21.21
-1.289,44.798,-21.08
-1.288,44.798,-20.95
-1.287,44.798,-20.82
-1.286,44.798,-20.68
-1.285,44.798,-20.54
-1.284,44.798,-20.41
-1.283,44.798,-20.28
-1.282,44.798,-20.18
-1.281,44.798,-20.14
-1.28,44.798,-20.1
-1.279,44.798,-20.06
-1.278,44.798,-20.02
-1.277,44.798,-19.98
-1.276,44.798,-19.93
-1.275,44.798,-19.88
-1.274,44.798,-19.81
-1.273,44.798,-19.71
-1.272,44.798,-19.5
-1.271,44.798,-19.25
-1.27,44.798,-18.98
-1.269,44.798,-18.71
-1.268,44.798,-18.42
-1.267,44.798,-18.12
-1.266,44.798,-17.82
-1.265,44.798,-17.5
-1.264,44.798,-17.17
-1.263,44.798,-16.82
-1.262,44.798,-16.46
-1.261,44.798,-16.09
-1.26,44.798,-15.7
-1.259,44.798,-15.29
-1.258,44.798,-14.87
-1.257,44.798,-14.43
-1.256,44.798,-13.97
-1.255,44.798,-13.5
-1.254,44.798,-13.02
-1.253,44.798,-12.52
-1.252,44.798,-12.01
-1.251,44.798,-11.46
-1.25,44.798,-10.87
-1.249,44.798,-10.16
-1.248,44.798,-9.28
-1.247,44.798,-8.31
-1.246,44.798,-7.31
-1.245,44.798,-6.34
-1.244,44.798,-5.46
-1.243,44.798,-4.78
-1.242,44.798,-4.14
-1.241,44.798,-3.45
-1.24,44.798,-2.61
-1.239,44.798,-1.52
-1.238,44.798,-0.04
-1.237,44.798,1.99
-1.236,44.798,4.56
-1.235,44.798,7.72
-1.329,44.797,-24.11
-1.328,44.797,-24.02
-1.327,44.797,-23.93
-1.326,44.797,-23.85
-1.325,44.797,-23.78
-1.324,44.797,-23.71
-1.323,44.797,-23.64
-1.322,44.797,-23.56
-1.321,44.797,-23.49
-1.32,44.797,-23.4
-1.319,44.797,-23.32
-1.318,44.797,-23.23
-1.317,44.797,-23.14
-1.316,44.797,-23.04
-1.315,44.797,-22.95
-1.314,44.797,-22.85
-1.313,44.797,-22.75
-1.312,44.797,-22.65
-1.311,44.797,-22.54
-1.31,44.797,-22.42
-1.309,44.797,-22.31
-1.308,44.797,-22.19
-1.307,44.797,-22.06
-1.306,44.797,-21.94
-1.305,44.797,-21.86
-1.304,44.797,-22.21
-1.303,44.797,-22.14
-1.302,44.797,-22.06
-1.301,44.797,-21.98
-1.3,44.797,-21.88
-1.299,44.797,-21.7
-1.298,44.797,-21.79
-1.297,44.797,-21.8
-1.296,44.797,-21.76
-1.295,44.797,-21.69
-1.294,44.797,-21.61
-1.293,44.797,-21.52
-1.292,44.797,-21.41
-1.291,44.797,-21.3
-1.29,44.797,-21.19
-1.289,44.797,-21.06
-1.288,44.797,-20.93
-1.287,44.797,-20.79
-1.286,44.797,-20.65
-1.285,44.797,-20.52
-1.284,44.797,-20.38
-1.283,44.797,-20.27
-1.282,44.797,-20.18
-1.281,44.797,-20.12
-1.28,44.797,-20.08
-1.279,44.797,-20.04
-1.278,44.797,-20.0
-1.277,44.797,-19.95
-1.276,44.797,-19.89
-1.275,44.797,-19.82
-1.274,44.797,-19.73
-1.273,44.797,-19.61
-1.272,44.797,-19.41
-1.271,44.797,-19.19
-1.27,44.797,-18.94
-1.269,44.797,-18.67
-1.268,44.797,-18.38
-1.267,44.797,-18.09
-1.266,44.797,-17.78
-1.265,44.797,-17.47
-1.264,44.797,-17.14
-1.263,44.797,-16.8
-1.262,44.797,-16.44
-1.261,44.797,-16.07
-1.26,44.797,-15.68
-1.259,44.797,-15.28
-1.258,44.797,-14.85
-1.257,44.797,-14.41
-1.256,44.797,-13.96
-1.255,44.797,-13.49
-1.254,44.797,-13.01
-1.253,44.797,-12.51
-1.252,44.797,-12.0
-1.251,44.797,-11.47
-1.25,44.797,-10.88
-1.249,44.797,-10.18
-1.248,44.797,-9.23
-1.247,44.797,-8.18
-1.246,44.797,-7.12
-1.245,44.797,-6.1
-1.244,44.797,-5.17
-1.243,44.797,-4.6
-1.242,44.797,-4.05
-1.241,44.797,-3.42
-1.24,44.797,-2.64
-1.239,44.797,-1.57
-1.238,44.797,-0.05
-1.237,44.797,2.23
-1.236,44.797,5.13
-1.235,44.797,8.71
-1.329,44.796,-24.26
-1.328,44.796,-24.08
-1.327,44.796,-23.94
-1.326,44.796,-23.84
-1.325,44.796,-23.76
-1.324,44.796,-23.69
-1.323,44.796,-23.62
-1.322,44.796,-23.54
-1.321,44.796,-23.47
-1.32,44.796,-23.39
-1.319,44.796,-23.3
-1.318,44.796,-23.22
-1.317,44.796,-23.13
-1.316,44.796,-23.03
