2.250116121526181123e-01,2.884688424570893139e-01,9.946748758964074622e-01
2.252505331202333261e-01,2.880428872261190376e-01,9.944848608266210199e-01
2.250872951920495635e-01,2.882919392259791769e-01,9.945660030486808134e-01
2.259465202867647626e-01,2.875447832263836045e-01,9.942216610186616066e-01
2.257921862455723738e-01,2.876918557165499823e-01,9.948516284930489784e-01
2.255606851837838323e-01,2.879006709030658695e-01,9.953758578860896211e-01
2.253217642161675638e-01,2.881483354266079489e-01,9.952598715300396970e-01
2.250917471355447508e-01,2.884653737662942197e-01,9.949695439361019300e-01
2.250086441902876266e-01,2.889953897214202483e-01,9.945375490153879339e-01
2.258129619818856348e-01,2.901254891859754714e-01,9.946538970752509812e-01
2.260103314768733274e-01,2.875787763962815435e-01,9.945123503164123857e-01
2.256319162797180700e-01,2.879325828584867186e-01,9.956238661339009699e-01
2.253143443103419186e-01,2.882863893206918937e-01,9.954197446154057216e-01
2.252342093274152524e-01,2.890640697993751562e-01,9.949738843818584089e-01
2.263382913144066089e-01,2.902975362499725098e-01,9.956909019072521794e-01
2.262611242938104283e-01,2.874726344576185033e-01,9.947481812025180670e-01
2.256363682232152834e-01,2.879006709030658695e-01,9.955010074054033709e-01
2.276459903570901000e-01,2.912858980708272760e-01,9.952527619402437020e-01
2.259316804751114183e-01,2.877272363627810803e-01,9.951538923128173675e-01
2.270105347822922726e-01,2.873671862571295921e-01,9.962567272387928830e-01
2.257075993191495211e-01,2.879325828584867186e-01,9.956576251564519531e-01
2.259227765881189898e-01,2.883557631368209306e-01,9.962869897911510453e-01
2.267315463232142114e-01,2.895913108018802196e-01,9.984085032226001077e-01
2.279247710588058196e-01,2.907222635643837427e-01,9.967730406434346380e-01
2.290193555663380398e-01,2.919673570665426432e-01,9.957653683077081208e-01
2.272420358440808419e-01,2.871882018115423651e-01,9.953723614158969113e-01
2.270787979158970515e-01,2.874004856888533466e-01,9.964373380094402322e-01
2.265326928470618173e-01,2.877168302903503339e-01,9.967388784215824860e-01
2.272702314862217743e-01,2.887789434151248336e-01,9.974276830495586443e-01
2.285405193637283783e-01,2.900193472473426848e-01,9.987284905292076465e-01
2.304607761518294717e-01,2.923266024359405524e-01,9.963039343587353214e-01
2.327155074547803126e-01,2.934273290267714329e-01,9.959888199808191178e-01
2.279113113496370469e-01,2.870862223018486037e-01,9.956298945307850978e-01
2.276812942690132069e-01,2.872277448867276428e-01,9.962560038311667476e-01
2.294356716424557074e-01,2.912539861154063714e-01,9.977192202414004729e-01
2.304459511799883120e-01,2.880033441509186609e-01,9.985733195934111128e-01
2.310308475164839781e-01,2.904705961716465556e-01,9.993306898009671757e-01
2.320201287205267693e-01,2.919256287161837160e-01,9.978273736000282668e-01
2.332050728412149720e-01,2.929623232747191053e-01,9.972051311893482817e-01
2.338563624950473485e-01,2.937162362839974561e-01,9.961931717085923399e-01
2.363142804991524570e-01,2.950943055168925855e-01,9.950751618409621191e-01
2.375939768172461442e-01,2.959579679032851574e-01,9.927221698562311847e-01
2.404490972200583609e-01,4.019817490809600158e-01,1.007667828699604584e+00
2.384844248756804175e-01,4.063349560423878959e-01,1.013007048111821851e+00
2.376687249485440467e-01,4.100453590984384777e-01,1.015133904482834470e+00
2.372113619533935125e-01,4.170799611761932257e-01,1.009123592607508391e+00
2.384361212887487202e-01,6.928550325052945831e-03,1.012766233313063147e+00
2.301714146644054382e-01,2.874108917612689384e-01,9.977313936845790820e-01
2.308006226784967974e-01,2.894171825234212458e-01,9.996167145261095621e-01
2.396957690212993264e-01,4.035988527346609511e-01,1.011058195393855774e+00
2.390834190332460640e-01,4.047768201323550530e-01,1.011666095222286232e+00
2.379664709295516434e-01,4.083559124292691633e-01,1.014423364478059364e+00
2.372367380313216978e-01,4.134847117175052822e-01,1.012192461504420216e+00
2.372434753058116630e-01,4.152853576765369037e-01,1.011600655928731385e+00
2.377630467914096657e-01,4.223885080220036170e-01,1.006028877334474325e+00
2.377469307559549605e-01,4.245844112983629404e-01,1.001058394489343195e+00
2.377520653307868548e-01,4.276896457442689869e-01,9.951660184159656364e-01
2.388736286159053313e-01,4.365497712315268286e-01,9.940213107362970701e-01
2.391563863871448981e-01,4.383143081192543145e-01,9.939198213732874931e-01
2.373831179334663366e-01,4.113205469620422328e-01,1.012998238655349548e+00
2.374513810670711433e-01,4.188445535629831129e-01,1.009441604231298806e+00
2.376553691180554317e-01,4.206143975476604457e-01,1.008372674158713123e+00
2.377458177700803865e-01,4.259228542075246815e-01,9.984748314641951339e-01
2.382633710412946637e-01,4.330151336759886505e-01,9.922706199584508946e-01
2.385661922378884969e-01,4.347846377289540931e-01,9.932803824268392479e-01
2.394502146578742774e-01,4.405491994802807620e-01,9.922955862828545248e-01
2.384435560343875493e-01,6.998111450472212919e-03,1.012747112969014207e+00
2.307783629610178078e-01,2.869925676500781342e-01,9.965383739412175812e-01
2.384537658248046810e-01,7.402789732039362185e-03,1.011515395189417355e+00
2.384536619461225249e-01,7.033936089111776299e-03,1.013046304734897651e+00
2.384553091652160950e-01,6.945921528605058896e-03,1.012815953201660957e+00
2.383542203682351424e-01,7.092355779674782909e-03,1.011141309985203574e+00
2.392961032138584410e-01,1.009562459063749994e-02,1.008630055004818615e+00
2.384655337954443843e-01,6.962772428537907302e-03,1.012898213835450756e+00
2.384988194929837380e-01,6.934141854621910135e-03,1.013575382475454090e+00
2.385042657038601577e-01,6.944749111108442820e-03,1.013525222852634577e+00
2.331082133905557074e-01,2.870029737224937261e-01,9.967056016707822597e-01
2.339733744099318502e-01,2.883328697774824589e-01,9.993724438843661906e-01
2.373486747306199351e-01,2.947438844969191840e-01,9.970488816469067483e-01
2.387524021945112984e-01,2.956759425286323295e-01,9.960331618939891607e-01
2.429602011091282210e-01,3.991347378534029766e-01,1.003933605322638201e+00
2.419684268167273111e-01,4.001701004346978618e-01,1.005810579576990271e+00
2.402997493555812103e-01,4.028426781389830014e-01,1.011751219899651000e+00
2.391670562117222121e-01,4.055857188283152892e-01,1.017729694230818493e+00
2.373147064017468999e-01,4.152832764620447148e-01,1.012707590164587890e+00
2.372870449928249637e-01,4.170799611761932257e-01,1.010225945261733038e+00
2.380254740206839970e-01,4.312436455318750528e-01,9.920827353298958817e-01
2.408529478543864621e-01,4.457257279540300376e-01,9.955210870558170999e-01
2.385146535720172878e-01,6.950299016395738994e-03,1.013607088482320506e+00
2.349940121359982148e-01,2.925133220620189656e-01,9.976882578422368031e-01
2.356360269075460090e-01,2.932583829724021429e-01,9.983880537948353062e-01
2.395375172698318011e-01,4.044174637648777493e-01,1.014777953693853707e+00
2.385665780729908370e-01,4.080278714023826137e-01,1.020111667555676505e+00
2.379877808990849275e-01,4.100828209591315110e-01,1.018831843699473216e+00
2.377280841951554258e-01,4.206143975476604457e-01,1.009403891729705460e+00
2.379896061959195230e-01,4.281207623871502443e-01,9.977303778825199476e-01
