2.385228154684263246e-01,4.102480277648672957e-01,1.023868041077053093e+00
2.376948726966759129e-01,4.174653951611698166e-01,1.015410049632534673e+00
2.403867254916810248e-01,4.054990917441266274e-01,1.024201134073721153e+00
2.391206372808717673e-01,4.084866265735906943e-01,1.025477335634346288e+00
2.377554488078429951e-01,4.138715193040494733e-01,1.019013172737408990e+00
2.374577028268364254e-01,4.156744476616291428e-01,1.014029019720030345e+00
2.381789770324239941e-01,4.223549172202475943e-01,1.011896238233121359e+00
2.384438528306198901e-01,4.241392672698645061e-01,1.011519292608286991e+00
2.380722194273911241e-01,4.120521424146788569e-01,1.022027188181125146e+00
2.377233651350492138e-01,4.188081878085758714e-01,1.013616432420768154e+00
2.379273531860335023e-01,4.205780317932532042e-01,1.012547502348182693e+00
2.387388237668491842e-01,4.259110467840254710e-01,1.011767359627500529e+00
2.407554502918239914e-01,6.367087219047770814e-03,1.047866766460123111e+00
2.407608965027014103e-01,6.377694475549443298e-03,1.047816606837303599e+00
2.419733091147603654e-01,4.034303576100828903e-01,1.025885640454476944e+00
2.397789906850497921e-01,4.067111563724455370e-01,1.025328039379479916e+00
2.375289339227706631e-01,4.156723664471368984e-01,1.015135953955887071e+00
2.377705557361063649e-01,4.174653951611698166e-01,1.016512402286759542e+00
2.397403478155060441e-01,4.312359034140010317e-01,1.014984444764484017e+00
2.426341259276751927e-01,4.459815647130890293e-01,1.019261428623700061e+00
2.407712843708585404e-01,6.383244380836739472e-03,1.047898472466989528e+00
2.408452756717619214e-01,4.050724427749973211e-01,1.026687244948719879e+00
2.391963203203022192e-01,4.084866265735906943e-01,1.026331318336946463e+00
2.386029504513529909e-01,4.102514964556472354e-01,1.024820407216801676e+00
2.380000682631344955e-01,4.205780317932532042e-01,1.013578719919175253e+00
2.391133509333506213e-01,4.276917477708944704e-01,1.013046261903574052e+00
2.407430293694719503e-01,4.369346641007206267e-01,1.017962154811394182e+00
2.422396688941230170e-01,4.434606104213157929e-01,1.022287498377001169e+00
2.433983020287505405e-01,4.018749758405679717e-01,1.025961084936223733e+00
2.381479024668215760e-01,4.120576923199661956e-01,1.023061178814684391e+00
2.378340998096049319e-01,4.138715193040343188e-01,1.020145787943991911e+00
2.377990481744806650e-01,4.188137377138480555e-01,1.014721437569622076e+00
2.384689914715603931e-01,4.227891140605627984e-01,1.015028881630347657e+00
2.385225038323808000e-01,4.241392672698645061e-01,1.012521332738360202e+00
2.388145068062786369e-01,4.259165966892975996e-01,1.012714541345928865e+00
2.394403907025615119e-01,4.294658096835882732e-01,1.014055804003990202e+00
2.400539278755481620e-01,4.330129414634019125e-01,1.015989418306708636e+00
2.404344503259561727e-01,4.352100032824771092e-01,1.017138510181723854e+00
2.419821091230706100e-01,4.421293823890563024e-01,1.022951338572942070e+00
2.429861114202744032e-01,4.472431830582647705e-01,1.019329775098790192e+00
2.412991809907944485e-01,4.386640978374987676e-01,1.022065005702295748e+00
2.416376474149792286e-01,4.403955989140035387e-01,1.022847425383049957e+00
2.424719267863051086e-01,1.398952139032405735e-02,1.030618280774945772e+00
2.407858570659018871e-01,6.400719645115733429e-03,1.047872534338144979e+00
2.417997575174772873e-01,1.050067055343256381e-02,1.043067124005386370e+00
2.431858404453126621e-01,1.600998522310210018e-02,1.027454038034232520e+00
2.406819635445183181e-01,6.452916504365688484e-03,1.046005017803285142e+00
2.421851771057325353e-01,1.256133651264084751e-02,1.036097078912037617e+00
2.406836701228585451e-01,6.485549947461650110e-03,1.046135661153440477e+00
2.406406940283109253e-01,6.757939299068720443e-03,1.044650724427770960e+00
2.408635879993414330e-01,8.241977036102340892e-03,1.040631015366533463e+00
2.408103427551289977e-01,6.380684487022084302e-03,1.048524049778892353e+00
2.408137262321871641e-01,6.371638141408485397e-03,1.048569655197389983e+00
2.408306881369054187e-01,6.406484609239592419e-03,1.048593398787192266e+00
2.408341903324559274e-01,6.389876517674512695e-03,1.048783907280196770e+00
2.397303012630157271e-01,4.294632289776252332e-01,1.019300180737351846e+00
2.402561796685678819e-01,4.320931348476267364e-01,1.021277868133843914e+00
2.394181013054581530e-01,4.276905545412645893e-01,1.018337901268507206e+00
2.408406901699592095e-01,6.432721786497887402e-03,1.048612289434005529e+00
2.406927817672132874e-01,6.759146403479343417e-03,1.045235805722709799e+00
2.468325312415131645e-01,3.989740125962150663e-01,1.024729965249849384e+00
