long,lat,depth
-1.4,45.0,-36.97
-1.399,45.0,-37.52
-1.398,45.0,-37.64
-1.397,45.0,-37.59
-1.396,45.0,-37.53
-1.395,45.0,-37.57
-1.394,45.0,-37.5
-1.393,45.0,-37.3
-1.392,45.0,-36.93
-1.391,45.0,-36.29
-1.39,45.0,-35.22
-1.389,45.0,-33.65
-1.388,45.0,-34.43
-1.387,45.0,-34.64
-1.386,45.0,-35.83
-1.385,45.0,-36.5
-1.384,45.0,-36.58
-1.383,45.0,-36.51
-1.382,45.0,-36.11
-1.381,45.0,-35.49
-1.38,45.0,-34.79
-1.379,45.0,-34.59
-1.378,45.0,-34.59
-1.377,45.0,-34.29
-1.376,45.0,-34.29
-1.375,45.0,-34.29
-1.374,45.0,-34.29
-1.373,45.0,-34.19
-1.372,45.0,-34.0
-1.371,45.0,-34.05
-1.37,45.0,-34.09
-1.369,45.0,-33.79
-1.368,45.0,-33.7
-1.367,45.0,-33.65
-1.366,45.0,-33.97
-1.365,45.0,-34.04
-1.364,45.0,-33.71
-1.363,45.0,-33.29
-1.362,45.0,-32.65
-1.361,45.0,-31.77
-1.36,45.0,-32.71
-1.359,45.0,-33.36
-1.358,45.0,-33.66
-1.357,45.0,-33.58
-1.356,45.0,-33.39
-1.355,45.0,-33.44
-1.354,45.0,-33.34
-1.353,45.0,-33.15
-1.352,45.0,-32.86
-1.351,45.0,-32.31
-1.35,45.0,-31.07
-1.349,45.0,-28.5
-1.348,45.0,-29.88
-1.347,45.0,-31.7
-1.346,45.0,-29.39
-1.345,45.0,-32.2
-1.344,45.0,-32.78
-1.343,45.0,-32.8
-1.342,45.0,-32.49
-1.341,45.0,-32.08
-1.34,45.0,-31.68
-1.339,45.0,-31.39
-1.338,45.0,-31.22
-1.337,45.0,-31.15
-1.336,45.0,-31.11
-1.335,45.0,-30.89
-1.334,45.0,-29.34
-1.333,45.0,-29.62
-1.332,45.0,-30.65
-1.331,45.0,-31.6
-1.33,45.0,-29.72
-1.329,45.0,-28.96
-1.328,45.0,-28.6
-1.327,45.0,-28.89
-1.326,45.0,-30.94
-1.325,45.0,-31.02
-1.324,45.0,-30.6
-1.323,45.0,-30.25
-1.322,45.0,-29.89
-1.321,45.0,-29.39
-1.32,45.0,-30.1
-1.319,45.0,-30.2
-1.318,45.0,-30.21
-1.317,45.0,-30.0
-1.316,45.0,-29.0
-1.315,45.0,-28.36
-1.314,45.0,-27.8
-1.313,45.0,-27.31
-1.312,45.0,-26.89
-1.311,45.0,-26.54
-1.31,45.0,-26.26
-1.309,45.0,-26.04
-1.308,45.0,-25.85
-1.307,45.0,-25.7
-1.306,45.0,-25.57
-1.305,45.0,-25.48
-1.304,45.0,-25.46
-1.303,45.0,-25.59
-1.302,45.0,-25.77
-1.301,45.0,-26.0
-1.3,45.0,-26.14
-1.299,45.0,-26.13
-1.298,45.0,-25.95
-1.297,45.0,-25.83
-1.296,45.0,-25.75
-1.295,45.0,-25.71
-1.294,45.0,-25.7
-1.293,45.0,-25.73
-1.292,45.0,-25.78
-1.291,45.0,-25.85
-1.29,45.0,-25.94
-1.289,45.0,-26.05
-1.288,45.0,-26.18
-1.287,45.0,-26.32
-1.286,45.0,-26.46
-1.285,45.0,-26.61
-1.284,45.0,-26.74
-1.283,45.0,-26.85
-1.282,45.0,-26.91
-1.281,45.0,-26.84
-1.28,45.0,-26.39
-1.279,45.0,-25.76
-1.278,45.0,-25.03
-1.277,45.0,-24.26
-1.276,45.0,-23.5
-1.275,45.0,-22.81
-1.274,45.0,-22.24
-1.273,45.0,-21.89
-1.272,45.0,-21.88
-1.271,45.0,-22.08
-1.27,45.0,-22.38
-1.269,45.0,-22.73
-1.268,45.0,-23.07
-1.267,45.0,-23.36
-1.266,45.0,-23.52
-1.265,45.0,-23.54
-1.264,45.0,-23.58
-1.263,45.0,-24.69
-1.262,45.0,-24.56
-1.261,45.0,-24.24
-1.26,45.0,-23.91
-1.259,45.0,-23.58
-1.258,45.0,-23.3
-1.257,45.0,-23.1
-1.256,45.0,-22.97
-1.255,45.0,-22.77
-1.254,45.0,-22.57
-1.253,45.0,-22.37
-1.252,45.0,-22.17
-1.251,45.0,-21.99
-1.25,45.0,-21.81
-1.249,45.0,-21.64
-1.248,45.0,-21.46
-1.247,45.0,-21.3
-1.246,45.0,-21.13
-1.245,45.0,-20.97
-1.244,45.0,-20.81
-1.243,45.0,-20.65
-1.242,45.0,-20.48
-1.241,45.0,-20.32
-1.24,45.0,-20.17
-1.239,45.0,-20.13
-1.238,45.0,-20.1
-1.237,45.0,-20.04
-1.236,45.0,-19.95
-1.235,45.0,-19.69
-1.234,45.0,-19.3
-1.233,45.0,-18.82
-1.232,45.0,-18.29
-1.231,45.0,-17.72
-1.23,45.0,-17.13
-1.229,45.0,-16.53
-1.228,45.0,-15.91
-1.227,45.0,-15.29
-1.226,45.0,-14.67
-1.225,45.0,-14.05
-1.224,45.0,-13.43
-1.223,45.0,-12.81
-1.222,45.0,-12.22
-1.221,45.0,-11.64
-1.22,45.0,-11.1
-1.219,45.0,-10.6
-1.218,45.0,-10.17
-1.217,45.0,-9.86
-1.216,45.0,-9.56
-1.215,45.0,-9.22
-1.214,45.0,-8.79
-1.213,45.0,-8.23
-1.212,45.0,-7.51
-1.211,45.0,-6.61
-1.21,45.0,-5.49
-1.209,45.0,-4.11
-1.208,45.0,-2.39
-1.207,45.0,-0.17
-1.206,45.0,2.8
-1.205,45.0,6.06
-1.204,45.0,9.25
-1.203,45.0,12.46
-1.4,44.999,-36.81
-1.399,44.999,-37.17
-1.398,44.999,-37.26
-1.397,44.999,-37.18
-1.396,44.999,-37.22
-1.395,44.999,-37.23
-1.394,44.999,-37.09
-1.393,44.999,-36.76
-1.392,44.999,-36.24
-1.391,44.999,-35.49
-1.39,44.999,-34.61
-1.389,44.999,-34.0
-1.388,44.999,-34.21
-1.387,44.999,-34.79
-1.386,44.999,-35.71
-1.385,44.999,-36.37
-1.384,44.999,-36.61
-1.383,44.999,-36.56
-1.382,44.999,-36.21
-1.381,44.999,-35.66
-1.38,44.999,-35.09
-1.379,44.999,-34.88
-1.378,44.999,-34.78
-1.377,44.999,-34.52
-1.376,44.999,-34.29
-1.375,44.999,-33.92
-1.374,44.999,-33.24
-1.373,44.999,-31.95
-1.372,44.999,-30.1
-1.371,44.999,-31.9
-1.37,44.999,-33.11
-1.369,44.999,-33.54
-1.368,44.999,-33.67
-1.367,44.999,-33.67
-1.366,44.999,-33.77
-1.365,44.999,-33.66
-1.364,44.999,-33.23
-1.363,44.999,-32.59
-1.362,44.999,-31.91
-1.361,44.999,-31.67
-1.36,44.999,-32.31
-1.359,44.999,-33.01
-1.358,44.999,-33.5
-1.357,44.999,-33.8
-1.356,44.999,-33.99
-1.355,44.999,-33.68
-1.354,44.999,-33.29
-1.353,44.999,-32.87
-1.352,44.999,-32.41
-1.351,44.999,-31.81
-1.35,44.999,-30.87
-1.349,44.999,-28.5
-1.348,44.999,-30.04
-1.347,44.999,-31.7
-1.346,44.999,-29.39
-1.345,44.999,-32.2
-1.344,44.999,-32.93
-1.343,44.999,-32.94
-1.342,44.999,-32.68
-1.341,44.999,-32.34
-1.34,44.999,-32.01
-1.339,44.999,-31.76
-1.338,44.999,-31.62
-1.337,44.999,-31.58
-1.336,44.999,-31.53
-1.335,44.999,-31.08
-1.334,44.999,-29.5
-1.333,44.999,-29.6
-1.332,44.999,-30.6
-1.331,44.999,-31.79
-1.33,44.999,-29.7
-1.329,44.999,-29.18
-1.328,44.999,-28.69
-1.327,44.999,-28.89
-1.326,44.999,-30.79
-1.325,44.999,-30.86
-1.324,44.999,-30.39
-1.323,44.999,-30.22
-1.322,44.999,-29.79
-1.321,44.999,-29.39
-1.32,44.999,-28.34
-1.319,44.999,-30.29
-1.318,44.999,-29.75
-1.317,44.999,-29.65
-1.316,44.999,-29.0
-1.315,44.999,-28.48
-1.314,44.999,-27.98
-1.313,44.999,-27.52
-1.312,44.999,-27.11
-1.311,44.999,-26.76
-1.31,44.999,-26.47
-1.309,44.999,-26.22
-1.308,44.999,-26.01
-1.307,44.999,-25.83
-1.306,44.999,-25.66
-1.305,44.999,-25.47
-1.304,44.999,-25.24
-1.303,44.999,-24.98
-1.302,44.999,-25.43
-1.301,44.999,-25.86
-1.3,44.999,-26.14
-1.299,44.999,-26.24
-1.298,44.999,-26.15
-1.297,44.999,-25.97
-1.296,44.999,-25.88
-1.295,44.999,-25.85
-1.294,44.999,-25.87
-1.293,44.999,-25.91
-1.292,44.999,-25.97
-1.291,44.999,-26.05
-1.29,44.999,-26.14
-1.289,44.999,-26.25
-1.288,44.999,-26.36
-1.287,44.999,-26.47
-1.286,44.999,-26.59
-1.285,44.999,-26.69
-1.284,44.999,-26.78
-1.283,44.999,-26.82
-1.282,44.999,-26.81
-1.281,44.999,-26.75
-1.28,44.999,-26.26
-1.279,44.999,-25.6
-1.278,44.999,-24.86
-1.277,44.999,-24.09
-1.276,44.999,-23.35
-1.275,44.999,-22.69
-1.274,44.999,-22.19
-1.273,44.999,-21.89
-1.272,44.999,-21.89
-1.271,44.999,-22.07
-1.27,44.999,-22.35
-1.269,44.999,-22.67
-1.268,44.999,-22.99
-1.267,44.999,-23.26
-1.266,44.999,-23.43
-1.265,44.999,-23.48
-1.264,44.999,-23.58
-1.263,44.999,-24.74
-1.262,44.999,-24.86
-1.261,44.999,-24.59
-1.26,44.999,-24.2
-1.259,44.999,-23.8
-1.258,44.999,-23.44
-1.257,44.999,-23.17
-1.256,44.999,-23.02
-1.255,44.999,-22.71
-1.254,44.999,-22.47
-1.253,44.999,-22.28
-1.252,44.999,-22.09
-1.251,44.999,-21.92
-1.25,44.999,-21.74
-1.249,44.999,-21.57
-1.248,44.999,-21.4
-1.247,44.999,-21.23
-1.246,44.999,-21.06
-1.245,44.999,-20.9
-1.244,44.999,-20.74
-1.243,44.999,-20.58
-1.242,44.999,-20.42
-1.241,44.999,-20.28
-1.24,44.999,-20.17
-1.239,44.999,-20.1
-1.238,44.999,-20.04
-1.237,44.999,-19.97
-1.236,44.999,-19.84
-1.235,44.999,-19.69
-1.234,44.999,-19.31
-1.233,44.999,-18.81
-1.232,44.999,-18.25
-1.231,44.999,-17.67
-1.23,44.999,-17.06
-1.229,44.999,-16.45
-1.228,44.999,-15.83
-1.227,44.999,-15.2
-1.226,44.999,-14.57
-1.225,44.999,-13.94
-1.224,44.999,-13.32
-1.223,44.999,-12.71
-1.222,44.999,-12.12
-1.221,44.999,-11.55
-1.22,44.999,-11.03
-1.219,44.999,-10.56
-1.218,44.999,-10.17
-1.217,44.999,-9.9
-1.216,44.999,-9.64
-1.215,44.999,-9.34
-1.214,44.999,-8.94
-1.213,44.999,-8.41
-1.212,44.999,-7.71
-1.211,44.999,-6.83
-1.21,44.999,-5.72
-1.209,44.999,-4.32
-1.208,44.999,-2.54
-1.207,44.999,-0.13
-1.206,44.999,3.25
-1.205,44.999,7.04
-1.204,44.999,10.88
-1.203,44.999,14.68
-1.4,44.998,-36.69
-1.399,44.998,-36.95
-1.398,44.998,-37.01
-1.397,44.998,-36.84
-1.396,44.998,-36.94
-1.395,44.998,-36.88
-1.394,44.998,-36.63
-1.393,44.998,-36.2
-1.392,44.998,-35.58
-1.391,44.998,-34.8
-1.39,44.998,-33.94
-1.389,44.998,-33.24
-1.388,44.998,-33.98
-1.387,44.998,-35.04
-1.386,44.998,-35.64
-1.385,44.998,-36.11
-1.384,44.998,-36.33
-1.383,44.998,-36.3
-1.382,44.998,-36.04
-1.381,44.998,-35.61
-1.38,44.998,-35.16
-1.379,44.998,-34.86
-1.378,44.998,-34.59
-1.377,44.998,-34.23
-1.376,44.998,-33.76
-1.375,44.998,-33.11
-1.374,44.998,-32.18
-1.373,44.998,-30.99
-1.372,44.998,-30.1
-1.371,44.998,-31.1
-1.37,44.998,-32.28
-1.369,44.998,-33.01
-1.368,44.998,-33.33
-1.367,44.998,-33.41
-1.366,44.998,-33.36
-1.365,44.998,-33.09
-1.364,44.998,-32.54
-1.363,44.998,-31.79
-1.362,44.998,-31.08
-1.361,44.998,-31.27
-1.36,44.998,-31.89
-1.359,44.998,-32.54
-1.358,44.998,-33.07
-1.357,44.998,-33.55
-1.356,44.998,-33.77
-1.355,44.998,-33.52
-1.354,44.998,-33.02
-1.353,44.998,-32.4
-1.352,44.998,-31.68
-1.351,44.998,-30.81
-1.35,44.998,-29.66
-1.349,44.998,-28.29
-1.348,44.998,-29.9
-1.347,44.998,-31.6
-1.346,44.998,-29.29
-1.345,44.998,-32.2
-1.344,44.998,-32.79
-1.343,44.998,-32.84
-1.342,44.998,-32.67
-1.341,44.998,-32.39
-1.34,44.998,-32.11
-1.339,44.998,-31.87
-1.338,44.998,-31.71
-1.337,44.998,-31.64
-1.336,44.998,-31.62
-1.335,44.998,-31.39
-1.334,44.998,-29.6
-1.333,44.998,-29.34
-1.332,44.998,-30.0
-1.331,44.998,-31.74
-1.33,44.998,-29.75
-1.329,44.998,-29.23
-1.328,44.998,-28.79
-1.327,44.998,-29.0
-1.326,44.998,-30.39
-1.325,44.998,-30.66
-1.324,44.998,-30.45
-1.323,44.998,-30.51
-1.322,44.998,-30.1
-1.321,44.998,-29.6
-1.32,44.998,-28.6
-1.319,44.998,-29.84
-1.318,44.998,-28.6
-1.317,44.998,-29.2
-1.316,44.998,-29.1
-1.315,44.998,-28.64
-1.314,44.998,-28.17
-1.313,44.998,-27.71
-1.312,44.998,-27.3
-1.311,44.998,-26.95
-1.31,44.998,-26.64
-1.309,44.998,-26.38
-1.308,44.998,-26.17
-1.307,44.998,-25.98
-1.306,44.998,-25.82
-1.305,44.998,-25.66
-1.304,44.998,-25.48
-1.303,44.998,-25.33
-1.302,44.998,-25.59
-1.301,44.998,-25.95
-1.3,44.998,-26.25
-1.299,44.998,-26.37
-1.298,44.998,-26.07
-1.297,44.998,-25.99
-1.296,44.998,-25.96
-1.295,44.998,-25.97
-1.294,44.998,-26.01
-1.293,44.998,-26.07
-1.292,44.998,-26.14
-1.291,44.998,-26.22
-1.29,44.998,-26.32
-1.289,44.998,-26.41
-1.288,44.998,-26.51
-1.287,44.998,-26.61
-1.286,44.998,-26.7
-1.285,44.998,-26.77
-1.284,44.998,-26.81
-1.283,44.998,-26.79
-1.282,44.998,-26.65
-1.281,44.998,-26.52
-1.28,44.998,-26.07
-1.279,44.998,-25.43
-1.278,44.998,-24.69
-1.277,44.998,-23.93
-1.276,44.998,-23.19
-1.275,44.998,-22.52
-1.274,44.998,-22.05
-1.273,44.998,-21.83
-1.272,44.998,-21.87
-1.271,44.998,-22.07
-1.27,44.998,-22.34
-1.269,44.998,-22.65
-1.268,44.998,-22.97
-1.267,44.998,-23.29
-1.266,44.998,-23.57
-1.265,44.998,-23.8
-1.264,44.998,-23.97
-1.263,44.998,-24.85
-1.262,44.998,-25.01
-1.261,44.998,-24.78
-1.26,44.998,-24.37
-1.259,44.998,-23.92
-1.258,44.998,-23.46
-1.257,44.998,-23.0
-1.256,44.998,-22.56
-1.255,44.998,-22.45
-1.254,44.998,-22.32
-1.253,44.998,-22.17
-1.252,44.998,-22.01
-1.251,44.998,-21.85
-1.25,44.998,-21.68
-1.249,44.998,-21.51
-1.248,44.998,-21.33
-1.247,44.998,-21.16
-1.246,44.998,-20.99
-1.245,44.998,-20.83
-1.244,44.998,-20.67
-1.243,44.998,-20.52
-1.242,44.998,-20.38
-1.241,44.998,-20.26
-1.24,44.998,-20.17
-1.239,44.998,-20.09
-1.238,44.998,-20.01
-1.237,44.998,-19.93
-1.236,44.998,-19.85
-1.235,44.998,-19.74
-1.234,44.998,-19.31
-1.233,44.998,-18.78
-1.232,44.998,-18.2
-1.231,44.998,-17.61
-1.23,44.998,-16.99
-1.229,44.998,-16.37
-1.228,44.998,-15.74
-1.227,44.998,-15.1
-1.226,44.998,-14.47
-1.225,44.998,-13.84
-1.224,44.998,-13.22
-1.223,44.998,-12.6
-1.222,44.998,-12.01
-1.221,44.998,-11.46
-1.22,44.998,-10.95
-1.219,44.998,-10.52
-1.218,44.998,-10.19
-1.217,44.998,-9.94
-1.216,44.998,-9.71
-1.215,44.998,-9.44
-1.214,44.998,-9.08
-1.213,44.998,-8.57
-1.212,44.998,-7.9
-1.211,44.998,-7.03
-1.21,44.998,-5.93
-1.209,44.998,-4.52
-1.208,44.998,-2.68
-1.207,44.998,-0.17
-1.206,44.998,3.78
-1.205,44.998,8.16
-1.204,44.998,12.42
-1.203,44.998,15.97
-1.4,44.997,-36.73
-1.399,44.997,-36.99
-1.398,44.997,-37.18
-1.397,44.997,-37.29
-1.396,44.997,-37.05
-1.395,44.997,-36.73
-1.394,44.997,-36.31
-1.393,44.997,-35.77
-1.392,44.997,-35.11
-1.391,44.997,-34.4
-1.39,44.997,-33.78
-1.389,44.997,-33.4
-1.388,44.997,-33.88
-1.387,44.997,-34.6
-1.386,44.997,-35.3
-1.385,44.997,-35.76
-1.384,44.997,-35.97
-1.383,44.997,-35.97
-1.382,44.997,-35.77
-1.381,44.997,-35.43
-1.38,44.997,-35.04
-1.379,44.997,-34.67
-1.378,44.997,-34.27
-1.377,44.997,-33.77
-1.376,44.997,-33.14
-1.375,44.997,-32.34
-1.374,44.997,-31.41
-1.373,44.997,-30.49
-1.372,44.997,-30.1
-1.371,44.997,-30.86
-1.37,44.997,-31.91
-1.369,44.997,-32.67
-1.368,44.997,-33.05
-1.367,44.997,-33.12
-1.366,44.997,-32.97
-1.365,44.997,-32.6
-1.364,44.997,-32.03
-1.363,44.997,-31.37
-1.362,44.997,-30.88
-1.361,44.997,-31.11
-1.36,44.997,-31.64
-1.359,44.997,-32.21
-1.358,44.997,-32.68
-1.357,44.997,-33.26
-1.356,44.997,-33.53
-1.355,44.997,-33.26
-1.354,44.997,-32.66
-1.353,44.997,-31.86
-1.352,44.997,-30.95
-1.351,44.997,-29.95
-1.35,44.997,-28.93
-1.349,44.997,-28.29
-1.348,44.997,-29.09
-1.347,44.997,-29.59
-1.346,44.997,-29.29
-1.345,44.997,-31.18
-1.344,44.997,-32.09
-1.343,44.997,-32.48
-1.342,44.997,-32.47
-1.341,44.997,-32.28
-1.34,44.997,-32.01
-1.339,44.997,-31.73
-1.338,44.997,-31.48
-1.337,44.997,-31.22
-1.336,44.997,-30.9
-1.335,44.997,-30.35
-1.334,44.997,-29.39
-1.333,44.997,-29.12
-1.332,44.997,-29.6
-1.331,44.997,-31.44
-1.33,44.997,-29.7
-1.329,44.997,-29.28
-1.328,44.997,-28.8
-1.327,44.997,-28.89
-1.326,44.997,-30.79
-1.325,44.997,-30.7
-1.324,44.997,-30.34
-1.323,44.997,-30.6
-1.322,44.997,-29.7
-1.321,44.997,-30.39
-1.32,44.997,-30.5
-1.319,44.997,-30.2
-1.318,44.997,-28.7
-1.317,44.997,-29.39
-1.316,44.997,-29.1
-1.315,44.997,-28.74
-1.314,44.997,-28.31
-1.313,44.997,-27.86
-1.312,44.997,-27.45
-1.311,44.997,-27.09
-1.31,44.997,-26.77
-1.309,44.997,-26.51
-1.308,44.997,-26.29
-1.307,44.997,-26.13
-1.306,44.997,-26.01
-1.305,44.997,-25.93
-1.304,44.997,-25.78
-1.303,44.997,-25.78
-1.302,44.997,-25.89
-1.301,44.997,-26.11
-1.3,44.997,-26.36
-1.299,44.997,-26.52
-1.298,44.997,-26.21
-1.297,44.997,-26.07
-1.296,44.997,-26.04
-1.295,44.997,-26.07
-1.294,44.997,-26.13
-1.293,44.997,-26.2
-1.292,44.997,-26.28
-1.291,44.997,-26.37
-1.29,44.997,-26.46
-1.289,44.997,-26.55
-1.288,44.997,-26.64
-1.287,44.997,-26.72
-1.286,44.997,-26.8
-1.285,44.997,-26.86
-1.284,44.997,-26.89
-1.283,44.997,-26.9
-1.282,44.997,-26.85
-1.281,44.997,-26.49
-1.28,44.997,-25.96
-1.279,44.997,-25.29
-1.278,44.997,-24.55
-1.277,44.997,-23.79
-1.276,44.997,-23.03
-1.275,44.997,-22.31
-1.274,44.997,-21.7
-1.273,44.997,-21.7
-1.272,44.997,-21.84
-1.271,44.997,-22.06
-1.27,44.997,-22.34
-1.269,44.997,-22.65
-1.268,44.997,-22.98
-1.267,44.997,-23.31
-1.266,44.997,-23.66
-1.265,44.997,-23.97
-1.264,44.997,-23.57
-1.263,44.997,-24.8
-1.262,44.997,-25.04
-1.261,44.997,-24.85
-1.26,44.997,-24.46
-1.259,44.997,-23.98
-1.258,44.997,-23.48
-1.257,44.997,-23.02
-1.256,44.997,-22.66
-1.255,44.997,-22.41
-1.254,44.997,-22.24
-1.253,44.997,-22.1
-1.252,44.997,-21.95
-1.251,44.997,-21.79
-1.25,44.997,-21.62
-1.249,44.997,-21.45
-1.248,44.997,-21.28
-1.247,44.997,-21.1
-1.246,44.997,-20.93
-1.245,44.997,-20.77
-1.244,44.997,-20.61
-1.243,44.997,-20.46
-1.242,44.997,-20.33
-1.241,44.997,-20.22
-1.24,44.997,-20.14
-1.239,44.997,-20.06
-1.238,44.997,-19.97
-1.237,44.997,-19.87
-1.236,44.997,-19.74
-1.235,44.997,-19.58
-1.234,44.997,-19.2
-1.233,44.997,-18.7
-1.232,44.997,-18.14
-1.231,44.997,-17.54
-1.23,44.997,-16.92
-1.229,44.997,-16.28
-1.228,44.997,-15.65
-1.227,44.997,-15.01
-1.226,44.997,-14.37
-1.225,44.997,-13.73
-1.224,44.997,-13.1
-1.223,44.997,-12.49
-1.222,44.997,-11.9
-1.221,44.997,-11.34
-1.22,44.997,-10.85
-1.219,44.997,-10.44
-1.218,44.997,-10.16
-1.217,44.997,-9.96
-1.216,44.997,-9.77
-1.215,44.997,-9.53
-1.214,44.997,-9.2
-1.213,44.997,-8.72
-1.212,44.997,-8.08
-1.211,44.997,-7.22
-1.21,44.997,-6.11
-1.209,44.997,-4.65
-1.208,44.997,-2.65
-1.207,44.997,0.24
-1.206,44.997,4.45
-1.205,44.997,9.25
-1.204,44.997,13.8
-1.203,44.997,16.97
-1.4,44.996,-36.81
-1.399,44.996,-37.1
-1.398,44.996,-37.29
-1.397,44.996,-37.24
-1.396,44.996,-37.07
-1.395,44.996,-36.66
-1.394,44.996,-36.13
-1.393,44.996,-35.5
-1.392,44.996,-34.8
-1.391,44.996,-34.08
-1.39,44.996,-33.53
-1.389,44.996,-33.51
-1.388,44.996,-34.01
-1.387,44.996,-34.7
-1.386,44.996,-35.16
-1.385,44.996,-35.49
-1.384,44.996,-35.66
-1.383,44.996,-35.66
-1.382,44.996,-35.5
-1.381,44.996,-35.22
-1.38,44.996,-34.85
-1.379,44.996,-34.43
-1.378,44.996,-33.93
-1.377,44.996,-33.33
-1.376,44.996,-32.6
-1.375,44.996,-31.76
-1.374,44.996,-30.86
-1.373,44.996,-30.13
-1.372,44.996,-29.89
-1.371,44.996,-30.87
-1.37,44.996,-31.97
-1.369,44.996,-32.66
-1.368,44.996,-32.96
-1.367,44.996,-32.94
-1.366,44.996,-32.71
-1.365,44.996,-32.3
-1.364,44.996,-31.74
-1.363,44.996,-31.14
-1.362,44.996,-30.78
-1.361,44.996,-31.09
-1.36,44.996,-31.62
-1.359,44.996,-32.18
-1.358,44.996,-32.72
-1.357,44.996,-33.25
-1.356,44.996,-33.49
-1.355,44.996,-33.09
-1.354,44.996,-32.33
-1.353,44.996,-31.38
-1.352,44.996,-30.34
-1.351,44.996,-29.28
-1.35,44.996,-28.4
-1.349,44.996,-28.1
-1.348,44.996,-29.0
-1.347,44.996,-29.39
-1.346,44.996,-29.68
-1.345,44.996,-30.98
-1.344,44.996,-32.0
-1.343,44.996,-32.31
-1.342,44.996,-32.28
-1.341,44.996,-32.08
-1.34,44.996,-31.79
-1.339,44.996,-31.47
-1.338,44.996,-31.11
-1.337,44.996,-30.69
-1.336,44.996,-30.17
-1.335,44.996,-29.5
-1.334,44.996,-29.39
-1.333,44.996,-29.09
-1.332,44.996,-29.5
-1.331,44.996,-31.29
-1.33,44.996,-29.6
-1.329,44.996,-29.0
-1.328,44.996,-28.83
-1.327,44.996,-29.0
-1.326,44.996,-30.32
-1.325,44.996,-30.79
-1.324,44.996,-30.34
-1.323,44.996,-29.6
-1.322,44.996,-29.7
-1.321,44.996,-30.65
-1.32,44.996,-28.39
-1.319,44.996,-30.2
-1.318,44.996,-29.6
-1.317,44.996,-29.7
-1.316,44.996,-29.29
-1.315,44.996,-28.9
-1.314,44.996,-28.43
-1.313,44.996,-27.97
-1.312,44.996,-27.55
-1.311,44.996,-27.18
-1.31,44.996,-26.86
-1.309,44.996,-26.59
-1.308,44.996,-26.37
-1.307,44.996,-26.22
-1.306,44.996,-26.18
-1.305,44.996,-26.32
-1.304,44.996,-26.68
-1.303,44.996,-26.29
-1.302,44.996,-26.13
-1.301,44.996,-26.17
-1.3,44.996,-26.29
-1.299,44.996,-26.36
-1.298,44.996,-26.11
-1.297,44.996,-26.07
-1.296,44.996,-26.09
-1.295,44.996,-26.15
-1.294,44.996,-26.23
-1.293,44.996,-26.31
-1.292,44.996,-26.4
-1.291,44.996,-26.49
-1.29,44.996,-26.58
-1.289,44.996,-26.67
-1.288,44.996,-26.75
-1.287,44.996,-26.82
-1.286,44.996,-26.87
-1.285,44.996,-26.91
-1.284,44.996,-26.93
-1.283,44.996,-26.91
-1.282,44.996,-26.76
-1.281,44.996,-26.43
-1.28,44.996,-25.86
-1.279,44.996,-25.18
-1.278,44.996,-24.44
-1.277,44.996,-23.7
-1.276,44.996,-22.99
-1.275,44.996,-22.38
-1.274,44.996,-22.0
-1.273,44.996,-21.82
-1.272,44.996,-21.9
-1.271,44.996,-22.1
-1.27,44.996,-22.36
-1.269,44.996,-22.66
-1.268,44.996,-22.96
-1.267,44.996,-23.25
-1.266,44.996,-23.49
-1.265,44.996,-23.67
-1.264,44.996,-23.89
-1.263,44.996,-24.75
-1.262,44.996,-25.02
-1.261,44.996,-24.87
-1.26,44.996,-24.49
-1.259,44.996,-24.01
-1.258,44.996,-23.49
-1.257,44.996,-22.99
-1.256,44.996,-22.6
-1.255,44.996,-22.35
-1.254,44.996,-22.19
-1.253,44.996,-22.05
-1.252,44.996,-21.91
-1.251,44.996,-21.75
-1.25,44.996,-21.58
-1.249,44.996,-21.4
-1.248,44.996,-21.22
-1.247,44.996,-21.05
-1.246,44.996,-20.88
-1.245,44.996,-20.71
-1.244,44.996,-20.55
-1.243,44.996,-20.41
-1.242,44.996,-20.28
-1.241,44.996,-20.17
-1.24,44.996,-20.1
-1.239,44.996,-20.04
-1.238,44.996,-19.95
-1.237,44.996,-19.83
-1.236,44.996,-19.64
-1.235,44.996,-19.46
-1.234,44.996,-19.12
-1.233,44.996,-18.64
-1.232,44.996,-18.08
-1.231,44.996,-17.47
-1.23,44.996,-16.84
-1.229,44.996,-16.2
-1.228,44.996,-15.56
-1.227,44.996,-14.91
-1.226,44.996,-14.26
-1.225,44.996,-13.62
-1.224,44.996,-12.99
-1.223,44.996,-12.37
-1.222,44.996,-11.77
-1.221,44.996,-11.21
-1.22,44.996,-10.71
-1.219,44.996,-10.32
-1.218,44.996,-10.1
-1.217,44.996,-9.95
-1.216,44.996,-9.81
-1.215,44.996,-9.61
-1.214,44.996,-9.3
-1.213,44.996,-8.85
-1.212,44.996,-8.23
-1.211,44.996,-7.39
-1.21,44.996,-6.28
-1.209,44.996,-4.81
-1.208,44.996,-2.77
-1.207,44.996,0.24
-1.206,44.996,4.82
-1.205,44.996,10.03
-1.204,44.996,14.91
-1.203,44.996,17.97
-1.4,44.995,-36.95
-1.399,44.995,-37.29
-1.398,44.995,-37.61
-1.397,44.995,-37.84
-1.396,44.995,-37.33
-1.395,44.995,-36.72
-1.394,44.995,-36.08
-1.393,44.995,-35.4
-1.392,44.995,-34.69
-1.391,44.995,-33.97
-1.39,44.995,-33.38
