-1.411941764705882233e+05,4.946612705882352777e+06,-2.316470588235294414e+01
-1.411898235294117767e+05,4.946501705882352777e+06,-1.454705882352941515e+01
-1.411832941176470486e+05,4.946268823529412039e+06,-1.634705882352940876e+01
-1.411832941176470486e+05,4.946379823529412039e+06,-1.152941176470588225e+01
-1.410722941176470486e+05,4.946051176470587961e+06,-2.688823529411764568e+01
-1.410722941176470486e+05,4.946162176470587961e+06,-1.443529411764705728e+01
-1.410722941176470486e+05,4.946273176470587961e+06,-5.788235294117648699e+00
-1.410722941176470486e+05,4.946384176470587961e+06,-2.470588235294113866e-01
-1.410722941176470486e+05,4.946490823529412039e+06,-1.705882352941182623e-01
-1.410722941176470486e+05,4.946601823529412039e+06,-7.564705882352941835e+00
-1.410722941176470486e+05,4.946717176470587961e+06,-2.169411764705882462e+01
-1.409787058823529514e+05,4.946157823529412039e+06,-1.270588235294117396e+01
-1.409678235294117767e+05,4.946373294117647223e+06,6.311764705882353610e+00
-1.409678235294117767e+05,4.946484294117647223e+06,7.482352941176470651e+00
-1.409678235294117767e+05,4.946595294117647223e+06,1.923529411764706376e+00
-1.409678235294117767e+05,4.946706294117647223e+06,-9.758823529411763786e+00
-1.409612941176470486e+05,4.946051176470587961e+06,-2.320588235294117041e+01
-1.409612941176470486e+05,4.946273176470587961e+06,3.176470588235287829e-01
-1.409612941176470486e+05,4.946828176470587961e+06,-2.797647058823529775e+01
-1.408677058823529514e+05,4.946273176470587961e+06,3.117647058823528328e-01
-1.408568235294117767e+05,4.946168705882352777e+06,-1.016470588235294059e+01
-1.408568235294117767e+05,4.946373294117647223e+06,7.958823529411763964e+00
-1.408568235294117767e+05,4.946484294117647223e+06,1.120588235294117574e+01
-1.408568235294117767e+05,4.946595294117647223e+06,7.352941176470586981e+00
-1.408568235294117767e+05,4.946706294117647223e+06,-1.605882352941176761e+00
-1.408568235294117767e+05,4.946834705882352777e+06,-2.044705882352941018e+01
-1.408502941176470486e+05,4.946051176470587961e+06,-2.269999999999999929e+01
-1.407567058823529514e+05,4.946273176470587961e+06,-1.352941176470588980e+00
-1.407567058823529514e+05,4.946384176470587961e+06,8.811764705882351834e+00
-1.407567058823529514e+05,4.946490823529412039e+06,1.332941176470588118e+01
-1.407567058823529514e+05,4.946601823529412039e+06,1.173529411764705621e+01
-1.407567058823529514e+05,4.946828176470587961e+06,-1.023529411764705799e+01
-1.407567058823529514e+05,4.946934823529412039e+06,-2.871764705882352686e+01
-1.407501764705882233e+05,4.946057705882352777e+06,-2.368235294117647882e+01
-1.407501764705882233e+05,4.946168705882352777e+06,-1.127058823529411669e+01
-1.407501764705882233e+05,4.946706294117647223e+06,5.064705882352940058e+00
-1.406457058823529514e+05,4.946384176470587961e+06,4.229411764705882426e+00
-1.406457058823529514e+05,4.946606176470587961e+06,1.342941176470588260e+01
-1.406457058823529514e+05,4.946712823529412039e+06,8.711764705882353965e+00
-1.406457058823529514e+05,4.946823823529412039e+06,-2.411764705882352811e+00
-1.406457058823529514e+05,4.946939176470587961e+06,-1.837647058823529633e+01
-1.406457058823529514e+05,4.947050176470587961e+06,-3.900588235294117823e+01
-1.406457058823529514e+05,4.947156823529412039e+06,-6.451764705882352757e+01
-1.406457058823529514e+05,4.953372823529412039e+06,-6.534705882352942297e+01
-1.406457058823529514e+05,4.953710176470587961e+06,-5.870588235294117396e+01
-1.406457058823529514e+05,4.953927823529412039e+06,-5.754117647058823337e+01
-1.406457058823529514e+05,4.954371823529412039e+06,-7.304705882352942581e+01
-1.406442041176470520e+05,4.928737527058823034e+06,-5.483039171555464009e+01
-1.406391764705882233e+05,4.946279705882352777e+06,-5.623529411764707220e+00
-1.406391764705882233e+05,4.946501705882352777e+06,1.102941176470588225e+01
-1.406391764705882233e+05,4.953494705882352777e+06,-6.159411764705883030e+01
-1.406391764705882233e+05,4.953605705882352777e+06,-5.911176470588235077e+01
-1.406391764705882233e+05,4.953827705882352777e+06,-5.598235294117646532e+01
-1.406391764705882233e+05,4.954160705882352777e+06,-6.501764705882352757e+01
-1.406391764705882233e+05,4.954271705882352777e+06,-6.909411764705882320e+01
-1.406391764705882233e+05,4.954698294117647223e+06,-9.032352941176472427e+01
-1.406391764705882233e+05,4.954826705882352777e+06,-8.954705882352938318e+01
-1.406391764705882233e+05,4.955031294117647223e+06,-9.021764705882353041e+01
-1.406391764705882233e+05,4.955586294117647223e+06,-7.982941176470588118e+01
-1.406391764705882233e+05,4.955697294117647223e+06,-8.067058823529409040e+01
-1.406348235294117767e+05,4.954032294117647223e+06,-5.815882352941176237e+01
-1.406348235294117767e+05,4.954476294117647223e+06,-7.631764705882352473e+01
-1.406348235294117767e+05,4.954587294117647223e+06,-8.355882352941175384e+01
-1.406348235294117767e+05,4.954920294117647223e+06,-8.880588235294116828e+01
-1.406348235294117767e+05,4.955364294117647223e+06,-8.234117647058825185e+01
-1.406348235294117767e+05,4.955475294117647223e+06,-8.112352941176470722e+01
-1.406348235294117767e+05,4.955825705882352777e+06,-8.624705882352940023e+01
-1.406332999999999884e+05,4.928955761764706112e+06,-5.576324844526894253e+01
-1.406282941176470486e+05,4.946157823529412039e+06,-1.691176470588235503e+01
